#Gene	P.Value	logFC
SIRT4	2.76E-01	0.3025517
DIO2	2.76E-01	-0.194787
MXRA8	2.76E-01	-0.1114623
TMOD2	2.76E-01	-0.294182
EAF2	2.76E-01	0.1532358
MAGEC3	2.76E-01	0.2155876
MYH10	2.76E-01	-0.2214848
SPATA20	2.76E-01	0.1347045
KIAA0430	2.76E-01	-0.0784482
FAM182B	2.76E-01	-0.2226518
HPS5	2.76E-01	0.1022647
DNAJC16	2.76E-01	-0.1482736
AKR1D1	2.76E-01	-0.1595708
LYPD1	2.76E-01	-0.1298912
NA	2.76E-01	0.1953739
ROCK2	2.77E-01	-0.1189472
NA	2.77E-01	0.1754428
CFAP74	2.77E-01	-0.0931537
EXOC5	2.77E-01	0.2891748
DVL1	2.77E-01	0.101511
UBE2D2	2.77E-01	-0.0992949
PSD4	2.77E-01	0.1086169
OSBPL2	2.77E-01	-0.0737292
CHEK2	2.77E-01	0.1800726
ODAM	2.77E-01	-0.1743959
RAB23	2.77E-01	-0.1980068
FAM86A	2.77E-01	-0.1003094
TNPO2	2.77E-01	0.1537712
GYG1	2.77E-01	-0.1052246
ERC1	2.77E-01	-0.0876139
APBA1	2.78E-01	-0.1867188
MYO18A	2.78E-01	0.0834753
GABBR2	2.78E-01	0.2230429
NAGA	2.78E-01	-0.1191553
PLA2G1B	2.78E-01	-0.2347009
RABL3	2.78E-01	0.1687316
PLK1	2.78E-01	0.1985868
AHSG	2.78E-01	-0.2114268
LZTS1	2.78E-01	-0.2173994
DLX4	2.78E-01	-0.1603835
MAP2K7	2.78E-01	-0.1279694
CLOCK	2.78E-01	0.1157329
EIF1	2.79E-01	0.0597066
TBK1	2.79E-01	-0.0893391
NA	2.79E-01	0.2431956
CD1A	2.79E-01	-0.0781472
NA	2.79E-01	-0.2141862
CYP3A4	2.79E-01	-0.195858
HSDL2	2.79E-01	-0.2206296
TLX1	2.79E-01	-0.1977826
MUC5AC	2.79E-01	-0.1777586
FAM134B	2.79E-01	0.178902
LMAN1L	2.79E-01	-0.2445005
RUNX1	2.79E-01	0.2309773
MAPK8	2.79E-01	0.1263403
XRCC4	2.79E-01	0.1912778
TUSC3	2.79E-01	-0.2332204
RAB3GAP1	2.79E-01	-0.0902007
MTAP	2.80E-01	-0.2058935
OCRL	2.80E-01	-0.0721563
LINC00094	2.80E-01	-0.2577915
NA	2.80E-01	0.1571566
TOMM40	2.80E-01	0.0695126
BMPR2	2.80E-01	-0.1846465
CCK	2.80E-01	0.260553
ARNTL2	2.80E-01	-0.1782279
CHD4	2.80E-01	0.1254233
NDUFA13	2.80E-01	0.0901121
NA	2.80E-01	0.2666697
JUN	2.80E-01	-0.1419639
NA	2.80E-01	-0.3630074
WAC	2.81E-01	0.0579593
RASGRP1	2.81E-01	0.1363999
DNAJB1	2.81E-01	0.0891267
ZNF137P	2.81E-01	0.1124527
CYP2C18	2.81E-01	0.2149363
NAAA	2.81E-01	-0.0879467
SULT2A1	2.81E-01	-0.1394379
LARS2	2.81E-01	0.1033044
CBX3	2.81E-01	0.0870706
SETD3	2.81E-01	-0.0731392
CRYGA	2.81E-01	-0.2384597
GALNT2	2.81E-01	-0.1042008
FUT4	2.81E-01	-0.1491632
SOCS1	2.82E-01	-0.2956066
METTL1	2.82E-01	-0.0757383
GRK5	2.82E-01	-0.1121961
TMEM199	2.82E-01	0.1551095
PSG1	2.82E-01	-0.1041698
SOX13	2.82E-01	-0.1050438
PPARA	2.82E-01	-0.1960395
NPR3	2.82E-01	-0.1365905
KCNMA1	2.82E-01	0.1790684
GIN1	2.82E-01	0.1842955
FLJ11292	2.82E-01	-0.1794524
EIF1AY	2.82E-01	0.5876476
PSME3	2.82E-01	0.0670003
VDR	2.83E-01	-0.2807571
LIN7C	2.83E-01	0.1283714
MMP20	2.83E-01	-0.2236712
GTF2H1	2.83E-01	0.2845092
DLGAP2	2.83E-01	-0.1488899
AK2	2.83E-01	-0.0830563
C1GALT1C1	2.83E-01	-0.1056472
CYP4A11	2.83E-01	-0.2457947
RNF17	2.83E-01	-0.1494656
EPN3	2.83E-01	-0.1223606
SULT4A1	2.83E-01	-0.1943635
ALB	2.83E-01	0.2341345
ENC1	2.83E-01	0.247004
BATF	2.83E-01	-0.1229398
NAT1	2.83E-01	-0.0555207
NA	2.83E-01	0.1540641
FAM222B	2.83E-01	0.144225
CDV3	2.84E-01	0.0675135
DHRS1	2.84E-01	0.083346
SPTBN1	2.84E-01	0.2166998
FAM174B	2.84E-01	0.1850432
SDHC	2.84E-01	-0.0653194
PALM2-AKAP2	2.84E-01	0.114082
C18orf25	2.84E-01	0.0819883
SZRD1	2.84E-01	0.1132746
EIF3K	2.84E-01	0.0621473
C14orf79	2.84E-01	-0.2130219
NA	2.84E-01	-0.0991935
PAX7	2.84E-01	-0.1751389
NRCAM	2.84E-01	0.1821932
SNORA66	2.84E-01	-0.3109494
ABCC9	2.84E-01	-0.2104298
CSGALNACT1	2.84E-01	0.1465229
ZNF609	2.84E-01	0.1244726
ADI1	2.84E-01	-0.0734878
SLC50A1	2.84E-01	0.1211884
LOC100507619	2.84E-01	0.2211971
CYP4A22	2.84E-01	0.2091602
TUBBP5	2.84E-01	-0.2359961
NR2F1	2.84E-01	-0.1036678
RIOK3	2.85E-01	-0.140597
GDF2	2.85E-01	-0.1855357
VCX2	2.85E-01	-0.2049775
PRKCA	2.85E-01	0.0953317
CCDC87	2.85E-01	-0.2145269
RAD51B	2.85E-01	-0.2068345
ZNF133	2.85E-01	0.0978783
OMP	2.85E-01	-0.1980516
CTBP2	2.85E-01	0.1546209
CD163	2.85E-01	-0.1832368
NA	2.85E-01	0.1082287
EPYC	2.85E-01	-0.3550345
NA	2.85E-01	-0.3217053
LIPE	2.85E-01	-0.1461864
RPL7	2.85E-01	0.0649529
SMC1A	2.85E-01	0.1253826
PEX16	2.85E-01	-0.1403327
NDOR1	2.86E-01	0.2225143
HIF1AN	2.86E-01	0.1393965
YWHAE	2.86E-01	-0.1059046
MAGEA2B	2.86E-01	-0.3242594
NA	2.86E-01	0.1105129
IFT22	2.86E-01	-0.2530674
VWA9	2.86E-01	0.0758065
CAMKK2	2.86E-01	-0.1319318
TNXB	2.86E-01	-0.1865903
DDC	2.86E-01	-0.2123236
CDHR5	2.86E-01	-0.131857
EFCAB11	2.86E-01	-0.3570772
STK11	2.86E-01	-0.1700831
FAM89B	2.86E-01	-0.1578471
C8A	2.86E-01	-0.1541932
HERC6	2.86E-01	0.1785644
LEF1	2.86E-01	0.1356038
FTSJ1	2.86E-01	0.070098
GTPBP1	2.86E-01	0.1458944
ZNF749	2.86E-01	-0.2743997
TMEM260	2.87E-01	0.0980901
STAG2	2.87E-01	0.0569956
DCHS1	2.87E-01	-0.1990142
RNASE4	2.87E-01	-0.1473238
NDUFA4	2.87E-01	0.0987664
CMKLR1	2.87E-01	-0.2235503
WIF1	2.87E-01	-0.2931977
ETV5	2.87E-01	-0.2324902
SIX5	2.87E-01	-0.1385971
ADSL	2.87E-01	0.0653863
PLAG1	2.87E-01	0.1521818
NOL10	2.87E-01	0.1997849
RYR3	2.88E-01	-0.102873
MAN1B1	2.88E-01	0.0726979
SMAD5	2.88E-01	-0.1814322
AGFG2	2.88E-01	-0.2109969
DGKI	2.88E-01	-0.2448181
DGCR11	2.88E-01	-0.2526063
LAMB2	2.88E-01	0.1330429
PAH	2.88E-01	-0.132012
HNRNPH2	2.88E-01	-0.0837157
NA	2.88E-01	0.1705477
SMURF1	2.88E-01	0.1074828
PCDHA2	2.88E-01	-0.2287791
VGLL3	2.88E-01	-0.311334
XRCC5	2.88E-01	0.0742449
ATP2A1	2.88E-01	-0.1216837
SYNJ1	2.88E-01	-0.087135
SRCAP	2.88E-01	0.0936024
HDLBP	2.89E-01	-0.0936489
C10orf2	2.89E-01	-0.0875564
CCL22	2.89E-01	-0.213646
FAM65B	2.89E-01	0.1820887
MAP1A	2.89E-01	0.2328537
CRIP1	2.89E-01	0.1383694
PIK3CB	2.89E-01	-0.1250503
NA	2.89E-01	-0.2726337
NA	2.89E-01	-0.2586932
HNRNPL	2.89E-01	-0.095375
PFKFB4	2.89E-01	-0.1760832
MSTN	2.89E-01	-0.3541926
SMC2	2.89E-01	0.2583075
ITGA2B	2.89E-01	-0.2517162
NA	2.89E-01	-0.1990085
FBXW4P1	2.90E-01	0.2677489
CNPY2	2.90E-01	-0.0969805
USF2	2.90E-01	-0.0759553
SKI	2.90E-01	0.1278508
TMEM63A	2.90E-01	0.141711
UBXN1	2.90E-01	0.0562375
IDS	2.90E-01	-0.1472066
COMT	2.90E-01	0.0771699
ESRP1	2.90E-01	0.229244
NA	2.90E-01	-0.2152532
NA	2.90E-01	-0.2790958
DNTT	2.90E-01	-0.1531265
PTCD1	2.90E-01	0.1038904
RFK	2.91E-01	0.0862539
RRP8	2.91E-01	0.2541352
CSRP1	2.91E-01	0.0550642
GLRB	2.91E-01	-0.1380241
PTPN1	2.91E-01	-0.1832673
C9orf78	2.91E-01	-0.0774665
TTK	2.91E-01	-0.2181952
NA	2.91E-01	0.116012
CERS6	2.91E-01	0.0687851
PTTG2	2.91E-01	-0.2359522
TCEA1	2.91E-01	0.0577546
ELN	2.92E-01	-0.1187118
WTAP	2.92E-01	0.095498
BNIP3	2.92E-01	0.0830762
NCOA2	2.92E-01	0.2218296
CYP4F12	2.92E-01	-0.1938476
RNASET2	2.92E-01	-0.0747059
DHODH	2.92E-01	-0.096191
PAK6	2.92E-01	-0.1215644
PAX5	2.92E-01	0.1758663
TAF15	2.92E-01	0.1345949
SNIP1	2.92E-01	0.1017003
POLR3K	2.92E-01	0.09853
MBD3	2.92E-01	0.1531769
E2F4	2.92E-01	-0.0469253
AZGP1	2.92E-01	-0.1281731
PI4KB	2.92E-01	0.0592689
SRRT	2.93E-01	0.063981
EXOC7	2.93E-01	-0.2036961
ANK3	2.93E-01	0.1988655
TRIP4	2.93E-01	0.0513844
COBL	2.93E-01	-0.0907624
IKBKE	2.93E-01	-0.0758884
HSPBAP1	2.93E-01	0.1396531
PRPS2	2.93E-01	-0.0773476
NA	2.93E-01	0.1535384
DPEP3	2.94E-01	-0.2366725
DUSP3	2.94E-01	-0.1108712
TRIM23	2.94E-01	0.1361168
ZFP2	2.94E-01	-0.2767073
NUBP2	2.94E-01	-0.0927995
PSMA2	2.94E-01	0.0779433
EIF4G2	2.94E-01	0.2399726
RABL6	2.95E-01	0.1248629
VWA8	2.95E-01	0.1053707
NA	2.95E-01	0.2787791
CTBP2	2.95E-01	0.1838596
PXDN	2.95E-01	-0.1782818
NA	2.95E-01	-0.106852
ATP6V1G2	2.95E-01	-0.1129709
SLC12A4	2.95E-01	0.1550313
FAM149A	2.95E-01	-0.2378217
GTSE1	2.95E-01	-0.0894728
FBXO46	2.95E-01	-0.0601439
DOK1	2.95E-01	0.1424509
5-Sep	2.95E-01	-0.2443319
SNAP91	2.95E-01	-0.250762
FUT7	2.95E-01	-0.2517847
SCPEP1	2.95E-01	-0.1166477
ACTB	2.96E-01	-0.0477832
ADAM23	2.96E-01	-0.2755529
CDH11	2.96E-01	-0.2282269
LOC100510678	2.96E-01	-0.2499608
C1QTNF1	2.96E-01	-0.1061206
PKLR	2.96E-01	-0.208488
KCNC3	2.96E-01	-0.1822625
ADAM22	2.96E-01	-0.1979252
SOX12	2.96E-01	0.085632
NA	2.96E-01	-0.2282634
DKK3	2.96E-01	-0.2620689
CCNB2	2.96E-01	0.1239252
LAMB4	2.96E-01	-0.2539514
HSD17B3	2.96E-01	-0.1356082
KIF25	2.96E-01	0.1956294
NRBF2	2.96E-01	-0.1015652
RPL27A	2.96E-01	0.0495546
MT1G	2.96E-01	-0.1775138
KCNAB1	2.96E-01	0.170704
RRM2	2.96E-01	0.0899102
NA	2.96E-01	-0.1588545
LYRM9	2.97E-01	0.0712762
HOXD13	2.97E-01	-0.130515
C1orf106	2.97E-01	-0.1974756
DLC1	2.97E-01	0.1418891
RPS3A	2.97E-01	0.0570372
NFYC	2.97E-01	0.1584348
PEBP1	2.97E-01	0.1006539
BFSP1	2.97E-01	0.2369416
NA	2.97E-01	-0.3142868
RPL41	2.97E-01	0.0530211
RNF6	2.97E-01	0.3375831
NCOR2	2.97E-01	0.2154006
FAM193B	2.97E-01	0.0734542
EPPIN	2.97E-01	-0.0950249
SCAMP1	2.97E-01	-0.086778
FAM86B1	2.98E-01	-0.2254931
AAMDC	2.98E-01	0.2257135
CFTR	2.98E-01	-0.3281575
IDS	2.98E-01	-0.0809942
DFFA	2.98E-01	0.0916069
ECM2	2.98E-01	-0.1581062
NA	2.98E-01	-0.0895895
NPAS3	2.98E-01	0.2025847
PPP3CA	2.98E-01	-0.1155142
NCLN	2.98E-01	0.2063157
FARS2	2.98E-01	0.0993454
EIF5	2.98E-01	0.1212667
FRY	2.98E-01	0.1055705
EPRS	2.98E-01	0.1995389
GNA11	2.98E-01	-0.0828217
EIF4G2	2.98E-01	0.0448463
UCP3	2.99E-01	-0.1999027
HCG4B	2.99E-01	-0.1642992
NA	2.99E-01	0.0960023
HLA-G	2.99E-01	0.0545199
PCM1	2.99E-01	-0.0992457
OSBPL9	2.99E-01	0.0661663
SPINK1	2.99E-01	-0.1990485
CHN1	2.99E-01	-0.1988063
TRD	2.99E-01	0.1387826
MS4A2	2.99E-01	-0.1536834
TRMT61A	2.99E-01	0.1407716
EML3	2.99E-01	0.0957709
PSPH	2.99E-01	-0.137897
DUX4L2	2.99E-01	0.1675929
HDAC11	3.00E-01	-0.1308856
KLHL28	3.00E-01	0.2073056
TAF7L	3.00E-01	-0.1969978
UGT1A9	3.00E-01	0.2061817
PRSS22	3.00E-01	-0.0977947
KCNB2	3.00E-01	-0.1543553
CYB561	3.00E-01	0.0929227
LINC00472	3.00E-01	-0.2598044
DTX3	3.00E-01	0.1828304
PPP1CC	3.00E-01	0.0648704
LOC100133583	3.00E-01	0.1702565
SNAP25	3.00E-01	-0.0798272
KCNJ10	3.00E-01	-0.1656197
CDRT1	3.00E-01	-0.1353018
TM6SF2	3.00E-01	-0.1398101
PKD1	3.00E-01	-0.1654343
IAPP	3.00E-01	-0.1534191
MAGT1	3.00E-01	0.1255751
OSGIN2	3.00E-01	-0.1298087
ARHGAP35	3.00E-01	0.0936651
BPY2	3.00E-01	-0.1802828
YARS	3.01E-01	0.0736902
SLC26A4	3.01E-01	-0.1679088
TNIP2	3.01E-01	-0.0592133
SCD5	3.01E-01	0.1424662
TAF1	3.01E-01	-0.0741667
HMP19	3.01E-01	-0.2251849
SPRR2B	3.01E-01	0.2154056
LOC100289775	3.01E-01	-0.2294803
GTF2F2	3.01E-01	0.222638
TMEM97	3.01E-01	-0.0815184
PYCR1	3.02E-01	-0.1424242
NA	3.02E-01	0.1149426
POU5F1P4	3.02E-01	0.1662607
TRBC2	3.02E-01	0.1494914
HLF	3.02E-01	-0.1965839
SCYL3	3.02E-01	0.104434
PBX3	3.02E-01	-0.0705876
ACSL5	3.02E-01	0.0819963
GYG2	3.02E-01	0.1579771
SPAG11A	3.02E-01	-0.1270023
TGFB1	3.02E-01	0.1682157
POU2F3	3.02E-01	-0.2659291
NFX1	3.02E-01	-0.0710453
B3GNTL1	3.02E-01	-0.1104228
AGGF1	3.03E-01	-0.1624677
REEP4	3.03E-01	0.0625869
F2	3.03E-01	-0.1657125
ARMC9	3.03E-01	-0.2850006
SAP30	3.03E-01	-0.212237
TGFB2	3.03E-01	0.2949916
RPS27	3.03E-01	0.0511006
ATP6V1B2	3.03E-01	-0.0855066
N4BP2L2	3.03E-01	0.1214363
AKIP1	3.03E-01	0.2508353
LY75	3.03E-01	0.116889
ACSM2B	3.03E-01	-0.1988559
GRIN1	3.04E-01	-0.1600406
PDX1	3.04E-01	-0.2227798
NA	3.04E-01	-0.1774801
C12orf10	3.04E-01	-0.0708561
IFNA16	3.04E-01	0.1506788
ARL2BP	3.04E-01	-0.056735
TPSAB1	3.04E-01	-0.2084458
COL5A3	3.04E-01	-0.1632168
NPAT	3.04E-01	0.2119539
SVEP1	3.04E-01	-0.3078771
HERPUD1	3.04E-01	-0.0688325
CALCA	3.04E-01	0.2300373
RNASE2	3.04E-01	-0.1564067
CORO2A	3.04E-01	-0.1480575
COX8A	3.04E-01	-0.0591242
FGF20	3.04E-01	-0.2261596
MYBL2	3.04E-01	-0.2094771
LCN1	3.05E-01	-0.1240902
IRX4	3.05E-01	-0.1876969
KIAA1654	3.05E-01	-0.2153418
FBXO2	3.05E-01	-0.100733
COQ9	3.05E-01	0.087649
CNTN2	3.05E-01	-0.1478626
TACSTD2	3.05E-01	-0.1691889
PNMA3	3.05E-01	-0.1770492
ADCY8	3.05E-01	-0.2066651
FAS	3.05E-01	-0.0975649
DCN	3.05E-01	-0.2487629
APBB2	3.05E-01	0.0902686
NA	3.05E-01	-0.1951782
GNGT1	3.05E-01	-0.2963162
PRAMEF12	3.05E-01	-0.1895099
EXOG	3.05E-01	0.2546264
FSCN1	3.05E-01	-0.2020222
DUS4L	3.05E-01	-0.1208548
PTPN11	3.05E-01	-0.0636224
RRP7A	3.06E-01	0.27803
SEC24D	3.06E-01	-0.096376
NHP2L1	3.06E-01	0.0665979
ENTPD5	3.06E-01	-0.1352671
NA	3.06E-01	0.1739196
NA	3.06E-01	-0.2071184
NEUROG3	3.06E-01	-0.1775442
PLA2G6	3.06E-01	0.0820806
SLC7A7	3.06E-01	-0.1043643
NA	3.06E-01	-0.226725
ZMYND8	3.06E-01	0.2398067
SARS	3.06E-01	0.0686345
C3	3.06E-01	-0.199716
RIN1	3.07E-01	-0.1021942
HLA-DPA2	3.07E-01	-0.1716927
IL4I1	3.07E-01	-0.2497101
NCKIPSD	3.07E-01	-0.0737039
SLC35A1	3.07E-01	0.1376698
GIPC2	3.07E-01	-0.2564792
MOSPD2	3.07E-01	-0.0973227
KHSRP	3.07E-01	-0.0962966
EDEM3	3.07E-01	0.1729757
STC2	3.07E-01	-0.0945321
CGA	3.07E-01	-0.2155582
MCC	3.07E-01	-0.0752429
NA	3.07E-01	0.1262211
ACN9	3.07E-01	0.2109802
QKI	3.08E-01	0.1157755
C1orf116	3.08E-01	-0.1015623
LRRFIP1	3.08E-01	-0.0699878
MAG	3.08E-01	-0.1754504
ATP5C1	3.08E-01	0.0491205
CYP2A6	3.08E-01	-0.0763369
TGFBR1	3.08E-01	-0.1225659
KIAA1024	3.08E-01	0.2485644
NA	3.08E-01	-0.1003386
CLN6	3.08E-01	-0.1696081
COX6A1	3.08E-01	-0.0599443
SFRP4	3.08E-01	-0.0951745
HSD17B1	3.08E-01	-0.20005
RHEB	3.08E-01	0.245204
GNL3L	3.08E-01	-0.1087924
HPRT1	3.09E-01	-0.0502457
OASL	3.09E-01	-0.1234051
BCAT2	3.09E-01	-0.1644031
GAL3ST4	3.09E-01	0.1104235
REM1	3.09E-01	0.1731426
ZBTB43	3.09E-01	0.2838163
USP46	3.09E-01	0.1163243
YTHDC2	3.09E-01	0.0791473
C5orf15	3.09E-01	0.066967
MYOZ1	3.09E-01	-0.1229691
PIAS3	3.09E-01	0.0749205
CTNS	3.09E-01	-0.1300057
TXNRD1	3.09E-01	0.0845496
TRIM2	3.09E-01	0.1890771
APEX1	3.09E-01	0.051373
TRIM33	3.10E-01	0.0826229
MGAT5	3.10E-01	-0.2149354
RRBP1	3.10E-01	-0.098469
DKFZP564C152	3.10E-01	-0.1175083
ARTN	3.10E-01	-0.11221
NSF	3.10E-01	-0.0897428
MAP2K6	3.10E-01	0.0952274
GABRG3	3.10E-01	0.1799573
NA	3.10E-01	0.2302434
ACTL7A	3.10E-01	-0.1124175
ZNF334	3.10E-01	-0.2291736
UBE2I	3.10E-01	0.0862744
ACTG1	3.10E-01	-0.0422659
RCN1	3.10E-01	0.0698694
RAPSN	3.11E-01	0.2739824
TMX4	3.11E-01	-0.0729782
NA	3.11E-01	0.0869609
PDPK1	3.11E-01	0.1418372
TRIM38	3.11E-01	0.0921439
GULP1	3.11E-01	-0.2059806
FAM163A	3.11E-01	-0.1298715
API5	3.11E-01	-0.068943
SH2D1A	3.11E-01	0.09771
C17orf59	3.11E-01	-0.1257407
ICE2	3.11E-01	0.0833786
PEX5	3.11E-01	-0.0849965
GCM2	3.11E-01	-0.2700952
NA	3.11E-01	-0.1565051
LALBA	3.12E-01	-0.1534008
GPLD1	3.12E-01	0.1290014
REEP5	3.12E-01	-0.080025
PCDH9	3.12E-01	0.240005
UBE2D4	3.12E-01	0.0624754
MAPK1IP1L	3.12E-01	-0.2161812
DHX34	3.12E-01	-0.1283354
ETNK1	3.12E-01	0.1841945
CHIT1	3.12E-01	-0.1657187
LYPLA1	3.12E-01	0.1273805
NRXN3	3.12E-01	-0.1286006
LARGE	3.12E-01	0.1065528
AMACR	3.12E-01	0.3242478
LMAN2L	3.12E-01	0.1851226
CDH10	3.13E-01	-0.1027812
ITK	3.13E-01	-0.1225265
RNASEH2A	3.13E-01	-0.0793914
TCEB3	3.13E-01	0.0666265
HIST1H1C	3.13E-01	-0.1275368
GPR110	3.13E-01	-0.2444597
POLR2D	3.13E-01	0.1844235
NA	3.13E-01	-0.113051
SECISBP2L	3.13E-01	0.1002959
ATG7	3.13E-01	0.0952915
GPR15	3.13E-01	-0.2170799
SP100	3.13E-01	0.1814982
POLDIP3	3.14E-01	0.0558951
ITGAM	3.14E-01	0.0871472
YWHAZ	3.14E-01	0.0885676
EEF1A1	3.14E-01	0.0468015
BPTF	3.14E-01	-0.0682393
AGMAT	3.14E-01	-0.1060828
ARHGAP24	3.14E-01	-0.1384946
MTSS1	3.14E-01	0.2133414
NA	3.14E-01	-0.2821936
SLC11A2	3.14E-01	-0.097571
ITGBL1	3.14E-01	-0.1950684
C16orf62	3.14E-01	0.1091146
FOXD2	3.14E-01	0.2373131
PPA1	3.14E-01	0.074962
RPL28	3.14E-01	0.0482994
CFLAR	3.15E-01	0.1085789
NA	3.15E-01	-0.1377568
KCNK7	3.15E-01	-0.2172347
FLNA	3.15E-01	0.080228
TEF	3.15E-01	-0.2260306
TNNT2	3.15E-01	-0.1913079
RNF8	3.15E-01	-0.0661067
ALDOB	3.15E-01	-0.0766726
SULT1A2	3.15E-01	0.105898
SSPN	3.15E-01	0.2041677
C2orf27A	3.15E-01	-0.1121521
AGFG1	3.15E-01	0.2457177
RAB3A	3.15E-01	-0.2235349
PPFIBP2	3.15E-01	0.1678845
ATG2A	3.16E-01	-0.1307845
ZZEF1	3.16E-01	-0.1043863
IFNA5	3.16E-01	-0.09766
CDK5RAP2	3.16E-01	0.1314316
GRIA3	3.16E-01	-0.1762172
STX18	3.16E-01	-0.0593118
VAMP3	3.16E-01	0.0732708
FH	3.16E-01	-0.0787733
PKN2	3.17E-01	-0.1852392
TP53TG1	3.17E-01	0.1463555
MAPK9	3.17E-01	0.0873897
XRCC4	3.17E-01	0.1542513
DEGS1	3.17E-01	0.0878978
RPAP1	3.17E-01	-0.1019369
NA	3.17E-01	-0.0839324
PDPR	3.17E-01	-0.0826548
PITPNC1	3.17E-01	0.0613746
RHOD	3.17E-01	-0.1000716
CLCN3	3.17E-01	0.3142849
NEK9	3.18E-01	0.1315934
PRR14L	3.18E-01	0.1045515
SMARCAL1	3.18E-01	0.2582893
NME6	3.18E-01	-0.0716971
KIF26B	3.18E-01	-0.1756716
PRKCI	3.18E-01	0.1063401
USH1C	3.18E-01	-0.1107356
RAG2	3.18E-01	-0.3396676
HIP1R	3.18E-01	0.1934556
TCL1A	3.18E-01	0.1438043
11-Sep	3.18E-01	-0.0848352
SLC28A3	3.18E-01	-0.0875211
TRIM16	3.18E-01	-0.0859156
C17orf75	3.18E-01	0.2615866
SLCO4C1	3.19E-01	-0.100905
GNL1	3.19E-01	-0.1097328
UPK1B	3.19E-01	-0.0933677
ATP2B3	3.19E-01	-0.1945138
PMCHL1	3.19E-01	-0.2422691
MVK	3.19E-01	-0.1936217
LAMP1	3.19E-01	-0.0556913
CUL4A	3.19E-01	0.0985178
DTNA	3.19E-01	0.1227398
DNASE2B	3.19E-01	-0.187643
LILRA2	3.19E-01	-0.1095489
OXSM	3.19E-01	0.0697568
GPR85	3.20E-01	-0.284811
CX3CL1	3.20E-01	-0.145115
BRIP1	3.20E-01	-0.2891546
GPR20	3.20E-01	-0.1551864
CYTIP	3.20E-01	-0.0878141
POLR1E	3.20E-01	0.0622145
FLNB	3.20E-01	-0.2098385
SLC2A4RG	3.20E-01	0.0866702
TTTY1B	3.20E-01	-0.1203276
WRNIP1	3.20E-01	0.2074137
AK2	3.20E-01	-0.1570561
PEX10	3.20E-01	0.1792714
SORCS3	3.20E-01	0.223442
EIF5	3.20E-01	0.0653882
ITM2A	3.21E-01	0.1295422
ZNF646	3.21E-01	-0.1839815
NA	3.21E-01	-0.0954321
EDNRB	3.21E-01	-0.3675196
RGS13	3.21E-01	0.2718208
FLT1	3.21E-01	-0.1793113
LAD1	3.21E-01	0.1634198
PEG10	3.21E-01	-0.1740366
AKAP13	3.21E-01	-0.2504107
EMC1	3.21E-01	0.1097832
ACBD4	3.21E-01	0.193568
NA	3.21E-01	-0.3091582
ZFYVE9	3.21E-01	-0.1226515
WNK1	3.21E-01	-0.111044
LOC100510678	3.21E-01	0.2087585
CYP2C8	3.21E-01	-0.2164826
ADRA1A	3.22E-01	-0.210362
CDC42BPA	3.22E-01	-0.1954193
IRF1	3.22E-01	0.1185784
DZIP1	3.22E-01	-0.1196543
TNK2	3.22E-01	-0.1751519
ADAM22	3.22E-01	-0.16233
HECA	3.22E-01	0.0636994
NA	3.22E-01	0.2804032
POU4F3	3.22E-01	-0.2477733
HSPA1A	3.22E-01	-0.1708984
CRH	3.22E-01	0.2156154
SPI1	3.22E-01	-0.1277569
CD44	3.22E-01	-0.0916421
PIM1	3.22E-01	-0.0881012
NTRK3	3.22E-01	-0.0933409
PTBP2	3.22E-01	0.1034518
HOXA10	3.23E-01	0.1800901
RUNX1	3.23E-01	0.196432
NQO1	3.23E-01	-0.0853911
NAP1L1	3.23E-01	0.054539
SBF1	3.23E-01	-0.1462044
L1CAM	3.23E-01	-0.137412
NA	3.23E-01	-0.2878894
MPC1	3.23E-01	-0.0553599
CAMKMT	3.23E-01	0.1817621
CCDC170	3.24E-01	0.1543468
SLCO2A1	3.24E-01	-0.1342538
PI15	3.24E-01	-0.1246751
KCNJ3	3.24E-01	-0.2375677
SLAMF8	3.24E-01	0.2491865
CPED1	3.24E-01	-0.0693056
DDO	3.24E-01	-0.1165199
ETHE1	3.24E-01	-0.0556244
BTN3A1	3.24E-01	0.1892658
TNP2	3.24E-01	-0.1352654
ST14	3.24E-01	-0.1208825
KIF23	3.24E-01	-0.3144534
PTHLH	3.24E-01	-0.2896719
DKK3	3.24E-01	-0.141874
C1orf56	3.24E-01	0.1268244
RAD1	3.24E-01	0.0834373
BCL9	3.25E-01	0.1689481
SSX4B	3.25E-01	0.1897408
BMP8A	3.25E-01	-0.2267566
AGPAT5	3.25E-01	0.0980376
POLG	3.25E-01	-0.1231578
FADS1	3.25E-01	-0.1646023
LOC155060	3.25E-01	-0.1061439
PDCD4	3.25E-01	0.0996392
MORC2	3.25E-01	-0.0739616
NA	3.25E-01	0.2224139
NA	3.25E-01	-0.1958946
PHLDA3	3.26E-01	-0.1003231
NA	3.26E-01	-0.1126381
RUNX1T1	3.26E-01	0.2702695
FAM13C	3.26E-01	-0.3262401
RHEB	3.26E-01	-0.07787
FCGR2B	3.26E-01	-0.1429701
IGFALS	3.26E-01	0.1360544
STIL	3.26E-01	-0.0800628
PEX19	3.26E-01	0.1167534
MED9	3.26E-01	0.0650295
TNFSF15	3.27E-01	-0.1912987
PPARD	3.27E-01	-0.1714412
GKN1	3.27E-01	0.2555859
TMEM156	3.27E-01	0.1545954
UBA52	3.27E-01	0.0494043
