#Gene	P.Value	logFC
ADAM7	1.02E-03	0.464511
RGR	1.02E-03	0.469587
OR2F1	1.02E-03	0.364702
LST1	1.02E-03	0.479377
UBE2C	1.02E-03	-0.987974
MIIP	1.02E-03	0.326827
RPL29	1.03E-03	-0.652305
ZBTB43	1.03E-03	0.396559
FBXL7	1.03E-03	0.49847
MGA	1.03E-03	-0.486029
KCNQ1DN	1.03E-03	0.500658
DNMT3L	1.03E-03	0.375728
MREG	1.03E-03	-0.90963
NA	1.03E-03	-0.538264
ARMC8	1.03E-03	-0.582888
CR2	1.03E-03	0.689363
LHPP	1.04E-03	0.470579
RDH16	1.04E-03	0.415915
WDR47	1.04E-03	-0.644413
CALM1	1.04E-03	-0.921743
AGRN	1.04E-03	-0.788462
TMED5	1.04E-03	-0.743448
RABGGTA	1.04E-03	-0.465502
HDAC9	1.04E-03	0.519347
ALDH6A1	1.04E-03	0.487673
1-Mar	1.05E-03	0.399181
STK17A	1.05E-03	0.455593
TGFB3	1.05E-03	0.563615
EXD2	1.05E-03	0.354003
SRP72	1.05E-03	-0.534228
HRASLS2	1.05E-03	0.536453
NF1	1.05E-03	-0.600908
C9orf156	1.05E-03	0.470693
EPRS	1.05E-03	-0.512232
RBBP6	1.05E-03	-0.412633
PCDHA5	1.05E-03	0.293942
KLK1	1.05E-03	0.490689
YKT6	1.06E-03	-0.651384
DCTN2	1.06E-03	0.498141
FTCD	1.06E-03	0.407111
AFF3	1.06E-03	0.40964
DNAL4	1.06E-03	-0.371692
CHD5	1.06E-03	0.393282
THADA	1.06E-03	-0.40383
ACSL3	1.06E-03	-0.914348
IFNGR1	1.06E-03	-0.811645
CD6	1.07E-03	0.471234
L2HGDH	1.07E-03	-0.424416
USP1	1.07E-03	-0.890289
NA	1.07E-03	0.351984
NIPBL	1.07E-03	-0.535365
SSR3	1.07E-03	-0.539954
ARHGAP32	1.07E-03	-0.789299
LAMB1	1.07E-03	-1.166442
PIP5K1A	1.07E-03	0.39417
EXO5	1.07E-03	0.299654
EID1	1.07E-03	-0.795473
RTN4	1.07E-03	-0.669268
MICU2	1.07E-03	-0.949396
FBXL5	1.07E-03	0.430177
CCL7	1.07E-03	0.482862
NA	1.07E-03	-0.602428
TUBGCP3	1.07E-03	-0.724252
AQP4	1.08E-03	0.54372
MAGEA4	1.08E-03	0.398185
CCDC176	1.08E-03	0.470343
RECQL	1.08E-03	-0.761795
TSG101	1.08E-03	-0.529795
POLR3K	1.08E-03	-0.583983
CALU	1.08E-03	-0.573491
H1FX	1.08E-03	-0.921581
SPDEF	1.08E-03	0.422037
ZBTB11	1.08E-03	-0.682684
UTS2	1.09E-03	0.512857
SAYSD1	1.09E-03	0.296951
RBFA	1.09E-03	-0.461815
PGS1	1.09E-03	-0.51329
PTPN1	1.09E-03	0.431048
IAPP	1.09E-03	0.409224
NRG2	1.09E-03	0.388315
SERPIND1	1.09E-03	0.516438
SLAMF1	1.09E-03	0.621207
TCEB3B	1.10E-03	0.351909
PHYH	1.10E-03	-0.968975
C2orf72	1.10E-03	0.525489
ROR1	1.10E-03	0.526478
DPYSL4	1.10E-03	0.425903
APOBEC3G	1.10E-03	0.545713
PHKA1	1.10E-03	0.352097
MAP3K12	1.10E-03	0.445626
MRPS22	1.10E-03	-0.442871
ARFGEF1	1.10E-03	-0.766037
MAP3K3	1.10E-03	0.325575
MFN1	1.11E-03	-0.549713
LEPROT	1.11E-03	-0.668209
ITPR3	1.11E-03	-0.595347
NA	1.11E-03	0.392783
CD58	1.11E-03	-0.731106
DNAI1	1.11E-03	0.408071
LDHC	1.11E-03	0.410171
SOX3	1.11E-03	0.372876
RPL4	1.11E-03	-0.554373
TBX1	1.11E-03	0.412897
PLEKHF2	1.12E-03	-0.98618
CD83	1.12E-03	0.431334
AGRP	1.12E-03	0.332381
TSR3	1.12E-03	0.41411
USP33	1.12E-03	-0.546403
CDKN1A	1.12E-03	-0.733333
PDE4DIP	1.12E-03	-0.531536
PGBD5	1.12E-03	0.479217
CCDC53	1.13E-03	-0.676799
RING1	1.13E-03	0.331601
SEC62	1.13E-03	-0.953953
WDR70	1.13E-03	-0.399778
LOC100287076	1.13E-03	0.430928
RSU1	1.13E-03	0.410609
F5	1.13E-03	0.613069
SERPINE1	1.13E-03	-1.157745
ELF3	1.13E-03	-0.803938
FUBP1	1.13E-03	0.385867
CAP2	1.14E-03	0.53349
STMN1	1.14E-03	-0.810288
MASP2	1.14E-03	0.497193
CD40	1.14E-03	0.355487
TOX3	1.14E-03	-2.023028
TPM4	1.14E-03	-0.901815
SNF8	1.14E-03	-0.384706
GRIK4	1.14E-03	0.456932
MIR600HG	1.14E-03	0.40209
ASPA	1.14E-03	0.921595
TNFRSF11A	1.14E-03	0.499952
SNORA66	1.14E-03	0.285583
DDX28	1.15E-03	0.46457
TMPRSS6	1.15E-03	0.413036
LMF2	1.15E-03	0.41071
HABP4	1.15E-03	0.375317
KCNK13	1.15E-03	0.363463
DNAJC8	1.15E-03	-0.317065
RNF113A	1.15E-03	-0.440054
RSRP1	1.15E-03	-0.655523
VSX1	1.15E-03	0.431024
NUP133	1.15E-03	-0.598714
APOC2	1.15E-03	0.485281
ATXN7L1	1.16E-03	0.332536
SERPINF2	1.16E-03	0.474465
PSTPIP1	1.16E-03	0.38177
IQCA1	1.16E-03	0.541874
YWHAE	1.16E-03	-0.8158
FERMT1	1.16E-03	-0.796353
ZWINT	1.16E-03	-1.047779
HOXB8	1.17E-03	0.386394
FUT7	1.17E-03	0.389217
FAM149B1	1.17E-03	-0.444071
TOB2	1.17E-03	-0.589399
CIT	1.17E-03	0.482762
TNFRSF11B	1.17E-03	0.301591
GCSHP5	1.17E-03	-0.955061
SRPX2	1.17E-03	0.506573
PARVA	1.17E-03	0.430175
SLC6A3	1.18E-03	0.374593
LAMTOR3	1.18E-03	-0.668108
COL4A1	1.18E-03	-1.316743
KCNAB2	1.18E-03	0.43129
LTBP4	1.18E-03	0.503736
MAD2L1	1.18E-03	-0.905942
CAMSAP2	1.18E-03	-0.574387
IVD	1.19E-03	0.519439
ESR2	1.19E-03	0.332772
TMEM121	1.19E-03	0.507636
AMD1	1.19E-03	-0.617957
COL4A1	1.19E-03	-1.286389
CAMK2G	1.19E-03	-0.583498
DNAJB5	1.19E-03	0.542356
NA	1.19E-03	0.437047
SLC4A10	1.19E-03	0.340732
N4BP2L1	1.19E-03	0.403189
TAP2	1.19E-03	0.470554
VCPKMT	1.19E-03	-0.665514
ITGB8	1.20E-03	0.35525
SYDE1	1.20E-03	0.428476
RHAG	1.20E-03	0.557294
ZNRF4	1.20E-03	0.382226
ODC1	1.20E-03	-0.968395
NOP14	1.20E-03	-0.507185
NAP1L3	1.20E-03	0.571126
IRX4	1.21E-03	0.463502
GATAD1	1.21E-03	-0.857278
KDM4B	1.21E-03	0.484392
SIGLEC7	1.21E-03	0.381506
DTNA	1.21E-03	0.459658
ALG8	1.21E-03	-0.626925
XDH	1.21E-03	0.446707
R3HDM1	1.21E-03	-0.487703
OGT	1.21E-03	-0.706002
SLC25A20	1.21E-03	0.302006
COL11A2	1.22E-03	0.391758
RASL12	1.22E-03	0.626503
ASMT	1.22E-03	0.333104
BAZ1B	1.22E-03	0.485469
TIA1	1.22E-03	-0.639804
SERHL2	1.22E-03	0.44716
RB1	1.22E-03	-0.838179
TMEM123	1.22E-03	-0.901612
PLLP	1.22E-03	0.292469
ZNF236	1.22E-03	0.390418
FDXR	1.22E-03	-0.558348
NR2F6	1.22E-03	-0.838573
NA	1.22E-03	-0.443953
PYY	1.22E-03	0.409328
CHIC2	1.23E-03	-0.582787
PTENP1	1.23E-03	0.348319
VPS13D	1.23E-03	0.423469
PITPNB	1.23E-03	-0.544198
NIP7	1.23E-03	-0.400765
CPT1A	1.23E-03	0.445442
SSX2B	1.23E-03	0.942638
PLEKHA4	1.23E-03	0.460977
UBE2G2	1.23E-03	-0.632928
HMGN4	1.23E-03	-0.76553
MSTN	1.24E-03	0.251016
PRMT2	1.24E-03	0.305228
EFHD1	1.24E-03	0.530508
MCFD2	1.24E-03	0.302835
MYH9	1.24E-03	-0.551169
ABCA2	1.24E-03	0.456655
NA	1.24E-03	0.44735
DFNB31	1.24E-03	0.396875
IL11RA	1.24E-03	0.526348
UBOX5	1.24E-03	0.365048
CEND1	1.24E-03	0.392885
TSPAN7	1.25E-03	0.777415
TRRAP	1.25E-03	-0.797831
ABHD6	1.25E-03	0.41811
DTL	1.25E-03	-0.786353
NSMCE4A	1.25E-03	-0.6628
ECH1	1.25E-03	-0.508004
ZNF267	1.25E-03	-0.562635
MAP4K4	1.25E-03	-0.697007
COPE	1.25E-03	0.41574
EPHA1	1.26E-03	-0.733904
RMDN1	1.26E-03	-0.703487
PCDHGA10	1.26E-03	0.439494
SSTR1	1.26E-03	0.336875
LOC100291393	1.26E-03	0.454197
ACVRL1	1.26E-03	0.318418
RAI1	1.27E-03	0.42838
ACSF2	1.27E-03	-0.752675
CMTR1	1.27E-03	-0.347018
PRKCA	1.27E-03	0.44798
KAT8	1.27E-03	0.389325
WDR61	1.27E-03	-0.714735
ELN	1.27E-03	0.723057
ACBD3	1.27E-03	-0.495729
TCF3	1.27E-03	0.451433
RAB23	1.27E-03	0.481407
TCF7L2	1.27E-03	-0.85809
COG4	1.27E-03	-0.357257
SUCLG1	1.28E-03	-0.609273
RRM1	1.28E-03	-0.737025
LUC7L2	1.28E-03	-0.508149
ICAM4	1.28E-03	0.367386
CALCA	1.28E-03	0.364689
TXNDC9	1.28E-03	-0.726958
PDPK1	1.28E-03	0.432955
ITGB5	1.28E-03	0.395026
NBPF10	1.28E-03	-0.518999
SPG11	1.29E-03	-0.769763
PRKCSH	1.29E-03	0.491579
NA	1.29E-03	0.41878
CNPY3	1.29E-03	-0.369847
HES1	1.29E-03	-0.843366
B3GNT4	1.30E-03	0.461911
PRPF4	1.30E-03	-0.720097
WDR18	1.30E-03	-0.574079
BRD1	1.30E-03	-0.554524
ACACA	1.30E-03	-0.484055
TAL1	1.30E-03	0.536925
SNX3	1.30E-03	-0.590461
KRT3	1.30E-03	0.437988
DCP2	1.30E-03	-0.585453
AMN	1.30E-03	0.479892
MMP24	1.30E-03	0.44423
ARHGAP1	1.31E-03	0.390643
GOT2	1.31E-03	-0.622505
TRA2A	1.31E-03	-1.054848
RUNX1	1.31E-03	0.444598
SLC7A4	1.31E-03	0.390799
NTRK2	1.31E-03	0.560072
ACKR3	1.31E-03	-1.167282
GDAP1	1.31E-03	0.374307
CARD10	1.31E-03	0.392767
SLC38A7	1.31E-03	0.274405
MRPS27	1.31E-03	-0.532318
TIA1	1.32E-03	-0.831888
FOLR1	1.32E-03	0.476068
ECT2	1.32E-03	-0.952577
LNPEP	1.32E-03	0.332242
EDC4	1.32E-03	-0.453378
MMP17	1.32E-03	0.399446
USE1	1.32E-03	-0.467814
MAP4K5	1.32E-03	-0.879994
RUFY1	1.32E-03	-0.481943
JAG1	1.32E-03	-0.995931
SSBP3	1.32E-03	0.479299
PF4V1	1.32E-03	0.324981
RSG1	1.33E-03	0.34947
MOG	1.33E-03	0.256579
RNASEH2A	1.33E-03	-0.627134
MAP4K1	1.33E-03	0.519741
NA	1.33E-03	0.429107
PCDHGB5	1.33E-03	0.373858
VAMP5	1.33E-03	0.390766
CPNE7	1.33E-03	0.479963
ADARB2	1.33E-03	0.416038
DNPEP	1.34E-03	-0.349641
TMEM50B	1.34E-03	-0.866558
ETNPPL	1.34E-03	0.357833
CTDSPL	1.34E-03	0.316706
KANK2	1.34E-03	0.373842
HCG4	1.34E-03	0.379461
NA	1.34E-03	0.316843
TSNAX	1.34E-03	-0.628543
MPP1	1.35E-03	0.526262
TPPP	1.35E-03	0.595829
PHF7	1.35E-03	0.270328
PNN	1.35E-03	-0.47718
RECQL5	1.35E-03	0.356972
CCDC68	1.35E-03	0.492104
FKBP8	1.35E-03	0.432366
USP11	1.35E-03	-0.570312
CYP2C9	1.35E-03	1.032058
BAZ2A	1.35E-03	-0.475085
PARVA	1.35E-03	0.627583
TNFRSF9	1.35E-03	0.385351
PSPN	1.35E-03	0.371132
MED4	1.36E-03	-0.749043
SAFB	1.36E-03	0.305772
TEK	1.36E-03	0.510634
WISP2	1.36E-03	0.487213
SP3	1.36E-03	-0.866534
SOX5P	1.36E-03	0.292432
SGSM2	1.36E-03	0.509086
CD1E	1.36E-03	0.537696
LPPR1	1.36E-03	0.611785
MCHR1	1.36E-03	0.337513
BEST1	1.36E-03	0.523047
TRBV10-2	1.36E-03	0.346092
TUBD1	1.36E-03	0.318983
KLK13	1.36E-03	0.508706
DDR1	1.36E-03	-0.757769
LINC00963	1.36E-03	0.427744
UBL4A	1.37E-03	-0.295321
GNA11	1.37E-03	-0.509477
EDA	1.37E-03	0.335164
EIF3K	1.37E-03	-0.551234
TBC1D3H	1.37E-03	-0.814679
FTSJ2	1.37E-03	-0.545178
SPTAN1	1.37E-03	-0.545387
APOF	1.37E-03	0.315948
TCF3	1.37E-03	0.336374
PURG	1.37E-03	0.436416
MED18	1.37E-03	0.390114
PSEN1	1.37E-03	-0.670783
HARS2	1.37E-03	-0.470274
NA	1.37E-03	0.490441
GBAS	1.37E-03	-0.740681
POU1F1	1.37E-03	0.297708
ANXA4	1.37E-03	-1.107609
LDLR	1.37E-03	0.341083
QSER1	1.37E-03	0.400959
TCF3	1.37E-03	-0.467385
HGD	1.37E-03	0.458964
IFRD2	1.38E-03	-0.424319
FUT4	1.38E-03	0.433866
MORC1	1.38E-03	0.420097
UPF3A	1.39E-03	0.384866
PSMC3IP	1.39E-03	0.345398
ANGPT4	1.39E-03	0.411857
BHLHE40	1.39E-03	-1.274319
DLK1	1.39E-03	0.549001
NA	1.39E-03	0.386699
MGAT4C	1.39E-03	0.393621
ZNF3	1.39E-03	-0.450451
GNS	1.39E-03	-0.94061
RRP1	1.39E-03	-0.52667
SNX11	1.40E-03	0.254524
UBE2N	1.40E-03	-0.71395
RPS7	1.40E-03	-0.501358
PRKAR1A	1.40E-03	-0.950012
FGF5	1.40E-03	0.341977
RBBP9	1.40E-03	0.403908
GUCA2A	1.40E-03	0.533226
GAPDHS	1.40E-03	0.441487
LTK	1.40E-03	0.568072
MX2	1.40E-03	-0.770202
TGFB2	1.40E-03	0.391081
SEZ6L	1.41E-03	0.434841
FZD6	1.41E-03	-0.889811
ANKHD1-EIF4EBP3	1.41E-03	-0.708872
DLGAP4	1.41E-03	0.408062
ZNF770	1.41E-03	0.383146
NA	1.42E-03	0.435429
CHI3L2	1.42E-03	0.703167
SEC61B	1.42E-03	-0.581883
RAB6A	1.42E-03	-0.572783
C21orf2	1.42E-03	0.384909
CAD	1.42E-03	-0.487231
NLGN4Y	1.42E-03	0.49286
RBM17	1.43E-03	0.496481
HIST1H2BO	1.43E-03	0.384074
KDM3B	1.43E-03	-0.542538
LY6G6D	1.44E-03	0.394475
GRIN2C	1.44E-03	0.359298
LYPD1	1.44E-03	0.423692
KNG1	1.44E-03	0.398622
GPR137B	1.44E-03	-0.756179
HS3ST1	1.44E-03	0.345192
P4HA2	1.44E-03	-0.725328
COL2A1	1.44E-03	0.382664
MMP14	1.44E-03	0.5536
PNPLA4	1.44E-03	0.35575
ARL4D	1.45E-03	0.457111
C1orf27	1.45E-03	-0.647406
POP5	1.45E-03	-0.603966
RSU1	1.45E-03	-0.593319
PLOD1	1.45E-03	-0.589172
CABP1	1.45E-03	0.390553
VKORC1	1.45E-03	-0.482041
SNRNP70	1.45E-03	-0.601327
ZSCAN12	1.45E-03	0.399041
FUBP3	1.46E-03	-0.572298
NA	1.46E-03	-0.662975
STC1	1.46E-03	0.401142
GALE	1.46E-03	-0.627546
CDKL3	1.46E-03	0.4193
APLP1	1.47E-03	0.41792
RAP2C	1.47E-03	-0.639061
COX4I1	1.47E-03	-0.552106
SGCD	1.47E-03	0.293363
RPA3	1.47E-03	-0.535674
MLH1	1.47E-03	-0.477224
RPEL1	1.47E-03	-0.347307
DRD3	1.48E-03	0.279683
BRDT	1.48E-03	0.445052
NAALADL1	1.48E-03	0.375884
CEP192	1.48E-03	-0.62054
KDM3B	1.48E-03	-0.468805
GRIN2D	1.48E-03	0.35619
MS4A1	1.48E-03	1.02898
NA	1.48E-03	0.345876
GJC2	1.49E-03	0.453484
IQGAP1	1.49E-03	-0.581349
IDI1	1.49E-03	-0.630929
CAPN6	1.49E-03	0.447096
SEC23B	1.49E-03	-0.573621
ADRA1A	1.49E-03	0.435988
TXNDC9	1.49E-03	-0.646035
RSRP1	1.49E-03	-0.996521
ARRB1	1.49E-03	0.393289
NA	1.49E-03	0.345043
DIEXF	1.50E-03	0.434725
LGALS8	1.50E-03	-0.65302
LRRC41	1.50E-03	0.531697
UGT8	1.50E-03	0.465476
EFCAB14	1.50E-03	-0.553631
FAM134B	1.50E-03	0.585191
PRAME	1.50E-03	0.444854
RET	1.50E-03	0.435405
IDUA	1.50E-03	0.310606
BTG3	1.50E-03	-0.759775
ZNF551	1.50E-03	-0.750412
TRAPPC12	1.50E-03	-0.434326
HIST1H2AK	1.51E-03	0.389765
GALNT2	1.51E-03	-0.873295
KIAA0195	1.51E-03	0.396009
DDR1	1.51E-03	-0.757782
ADAM10	1.51E-03	-0.894737
LILRA2	1.51E-03	0.400544
TRIM3	1.52E-03	0.32139
LATS1	1.52E-03	0.301063
PLEKHM1	1.52E-03	0.339332
IGF2-AS	1.52E-03	0.425575
IFI35	1.52E-03	-0.713069
DIXDC1	1.52E-03	0.732048
CYP2C9	1.52E-03	0.897065
IFNA6	1.52E-03	0.280251
WNT6	1.53E-03	0.317617
10-Sep	1.53E-03	-0.92812
MAP1S	1.53E-03	-0.496695
CPN2	1.53E-03	0.458405
ZNF239	1.53E-03	0.549807
SLC25A6	1.53E-03	-0.636181
EIF2AK3	1.53E-03	-0.887454
KAT5	1.54E-03	-0.359109
NA	1.54E-03	0.355384
OXT	1.54E-03	0.36532
TLN2	1.55E-03	0.474342
NA	1.55E-03	0.335706
MRPS33	1.55E-03	-0.510288
LILRP2	1.55E-03	0.434136
POU6F2	1.55E-03	0.331604
KCTD2	1.55E-03	0.315913
AKT3	1.55E-03	0.374569
URI1	1.56E-03	-0.638283
AIDA	1.56E-03	-0.811723
RPS28	1.56E-03	0.379808
TBKBP1	1.56E-03	0.58036
MRPS18B	1.56E-03	-0.639824
KIAA0586	1.56E-03	0.348488
GABARAPL3	1.57E-03	0.500335
SYNC	1.57E-03	0.543479
RANBP9	1.57E-03	-0.563493
PDHX	1.57E-03	-0.530256
AGBL5	1.57E-03	-0.489093
CACNB1	1.57E-03	0.426953
RBBP6	1.57E-03	-0.380691
HERPUD1	1.57E-03	-0.735503
NOLC1	1.58E-03	-0.42026
KLF9	1.58E-03	0.457969
TP53BP2	1.58E-03	-0.583022
LRP1	1.58E-03	0.538862
NCBP1	1.58E-03	-0.654286
DUS2	1.58E-03	0.315552
ACACB	1.58E-03	0.469011
MRPS18C	1.59E-03	0.308322
POLR1C	1.59E-03	-0.381062
NR2F2	1.59E-03	-0.518913
NA	1.59E-03	-0.501854
LOC100507630	1.59E-03	0.347908
PTTG3P	1.59E-03	0.373472
P2RX3	1.59E-03	0.332091
BRS3	1.59E-03	0.337239
AGA	1.59E-03	-0.668603
DNAH17	1.59E-03	0.407198
CHRFAM7A	1.59E-03	0.604575
GCC1	1.59E-03	0.253997
NQO1	1.59E-03	-1.075015
ATP11B	1.60E-03	-0.654749
ITCH	1.60E-03	0.406541
DIP2A	1.60E-03	-0.552775
SEC24D	1.60E-03	0.416923
CHAF1A	1.60E-03	-0.529135
CDS1	1.61E-03	0.457008
ZSWIM8	1.61E-03	-0.605585
B3GNT1	1.61E-03	0.330884
H2AFX	1.61E-03	0.341449
NR2E1	1.61E-03	0.521885
NENF	1.61E-03	0.486358
HADHA	1.61E-03	-0.765254
NA	1.62E-03	0.253815
RTEL1	1.62E-03	0.412157
AASDHPPT	1.62E-03	-0.687648
UBE2G1	1.62E-03	-0.508996
CAP2	1.62E-03	0.497934
DHRS1	1.62E-03	-0.484215
SKIV2L	1.63E-03	-0.304414
RNF216	1.63E-03	0.352261
ATRN	1.63E-03	-0.452042
MYO7B	1.63E-03	0.428207
MECP2	1.63E-03	-0.379359
DLG5	1.63E-03	-0.793021
TNIK	1.63E-03	0.511711
TUBA4B	1.64E-03	0.318679
SULT1A4	1.64E-03	-0.607134
C8orf33	1.64E-03	-0.568948
SLC33A1	1.64E-03	-0.474689
SRSF1	1.64E-03	0.386737
LDLR	1.64E-03	0.330127
EFNA4	1.64E-03	-0.57766
PLA2G1B	1.64E-03	0.306664
TPP2	1.64E-03	-0.478144
ZNF444	1.64E-03	0.49863
PPP2R3A	1.65E-03	0.282867
NDUFA7	1.65E-03	-0.503514
TTC3	1.65E-03	-0.542613
PDE1B	1.65E-03	0.537622
MPRIP	1.65E-03	-0.473544
KPNA4	1.65E-03	-0.528078
EPOR	1.65E-03	0.342619
KDM2A	1.66E-03	-0.624785
DHX29	1.66E-03	-0.771834
GNAT3	1.66E-03	0.540553
FOXL2	1.66E-03	0.345517
TMEM135	1.66E-03	-0.688688
F11	1.66E-03	0.491172
NA	1.66E-03	0.350025
NA	1.66E-03	0.315975
PTPRO	1.66E-03	-0.795767
ZNF43	1.66E-03	-0.66935
VEZF1	1.66E-03	-0.856107
RPS16	1.67E-03	-0.662156
TRADD	1.67E-03	-0.398843
NA	1.67E-03	0.366603
PIN1	1.67E-03	-0.57361
ARL1	1.67E-03	-0.600189
CCL17	1.68E-03	0.37964
ITGB1BP1	1.68E-03	-0.664212
FTL	1.68E-03	-0.735411
NA	1.68E-03	0.421232
UBL3	1.68E-03	-0.753127
PLBD1	1.68E-03	-0.948786
INSIG2	1.69E-03	-0.599464
INO80B	1.69E-03	-0.785588
DMXL1	1.69E-03	-0.890273
EIF3F	1.69E-03	-0.658583
ATP13A3	1.69E-03	0.60954
FANCA	1.69E-03	0.374326
NA	1.70E-03	0.409463
PKD2L2	1.70E-03	0.309235
PVR	1.70E-03	0.431157
PSME1	1.70E-03	-0.507944
IL13	1.70E-03	0.426146
CSNK2A1	1.70E-03	-0.544957
TOX3	1.70E-03	-1.830124
DOK2	1.70E-03	0.484117
BAD	1.70E-03	-0.370159
TRDMT1	1.70E-03	0.412297
HAND2	1.71E-03	0.51038
KDM6A	1.71E-03	-0.828237
CXCL12	1.72E-03	0.702979
NA	1.72E-03	0.350001
LEF1	1.72E-03	0.465215
OPRD1	1.72E-03	0.392723
USP9X	1.72E-03	-0.44801
NAA16	1.72E-03	0.253035
UBXN1	1.72E-03	0.382879
RER1	1.72E-03	0.358815
TCL6	1.72E-03	0.394508
PCDH12	1.73E-03	0.336363
FBXO41	1.73E-03	0.451317
NOTCH2NL	1.73E-03	-0.658049
MAPT	1.73E-03	0.49665
MAPRE3	1.73E-03	0.453849
CRYGD	1.73E-03	0.462382
NA	1.73E-03	0.499742
PPP4R4	1.73E-03	0.334315
TUG1	1.73E-03	-0.510728
OPRL1	1.73E-03	0.366575
SCAF8	1.73E-03	-0.677831
RNASEL	1.74E-03	0.387611
PNPLA3	1.74E-03	0.453263
CAND1	1.74E-03	-0.656364
GAB1	1.74E-03	0.499694
CBWD7	1.74E-03	-0.504654
PCMT1	1.74E-03	-0.725179
DPY19L4	1.74E-03	-0.61049
H2BFS	1.75E-03	-1.003328
COL19A1	1.75E-03	0.437161
PAX8	1.75E-03	0.495154
CPEB3	1.75E-03	0.298472
ATP13A2	1.75E-03	-0.748717
LIMK1	1.75E-03	0.401498
RAPGEF2	1.75E-03	0.340778
ARHGEF17	1.75E-03	0.383181
CYP1B1	1.75E-03	0.721719
BMP8B	1.75E-03	0.500193
USP34	1.75E-03	-0.598869
GOLGB1	1.75E-03	-0.563218
ZFAND5	1.75E-03	0.380692
RNASEH1	1.76E-03	-0.460063
ST13	1.76E-03	-0.680512
EHBP1	1.76E-03	-0.680336
DGCR14	1.76E-03	-0.415197
CCK	1.76E-03	0.432178
MTNR1B	1.76E-03	0.445988
FEZF2	1.76E-03	0.361486
RTF1	1.76E-03	-0.448427
SPARCL1	1.77E-03	1.28371
KDM6B	1.77E-03	0.426762
CREBZF	1.77E-03	-0.470246
TNK2	1.77E-03	0.401448
SUCO	1.77E-03	-0.768733
SLC35D2	1.77E-03	-0.558134
AP1G2	1.77E-03	-0.714351
RAP2C	1.77E-03	-0.477229
CCL15-CCL14	1.78E-03	0.67844
SMAD6	1.78E-03	0.445186
NAA10	1.78E-03	-0.390104
NEFH	1.78E-03	0.304891
SREBF1	1.78E-03	-0.696655
ADIRF	1.78E-03	-1.388481
SIRT3	1.78E-03	0.272112
ACTL6B	1.78E-03	0.432103
MON2	1.79E-03	0.344213
EXD3	1.79E-03	0.322428
ERLIN2	1.79E-03	-0.93593
POMZP3	1.79E-03	-0.574694
DOCK9	1.79E-03	-0.70805
HOXB1	1.80E-03	0.455827
PEX2	1.80E-03	-0.78103
SRPK2	1.80E-03	-0.463781
NAB2	1.80E-03	0.419899
MLXIPL	1.80E-03	0.60162
SOX5	1.80E-03	0.319488
AIMP1	1.80E-03	-0.734849
MAPK7	1.81E-03	0.312378
ANKRD53	1.81E-03	0.389784
GLUL	1.81E-03	-1.160541
NA	1.81E-03	0.42869
MYT1	1.81E-03	0.40482
HES1	1.81E-03	0.391378
MFSD5	1.81E-03	-0.620311
CYTH1	1.81E-03	-0.536729
GPS1	1.82E-03	-0.527719
CDKAL1	1.82E-03	0.236973
NDST1	1.82E-03	0.384567
NAB1	1.82E-03	0.439203
RIN3	1.82E-03	0.441721
NA	1.82E-03	0.399645
RPL39	1.82E-03	-0.311478
CHRDL1	1.82E-03	0.748422
GULP1	1.83E-03	0.648526
ZNF195	1.83E-03	-0.526773
CIDEA	1.83E-03	0.45511
MIA3	1.83E-03	-0.400595
ARMC9	1.83E-03	0.50197
SNCB	1.83E-03	0.304331
CD22	1.83E-03	0.394461
RNF44	1.83E-03	-0.607163
MZT2B	1.84E-03	-0.691531
PEX16	1.84E-03	-0.408048
RPLP2	1.84E-03	0.398817
NA	1.84E-03	0.36249
SLC39A4	1.85E-03	-0.557663
CEACAM1	1.85E-03	0.484787
CFAP69	1.85E-03	0.346485
SH3GL2	1.85E-03	0.747385
FEZ2	1.85E-03	-0.484402
NSUN5	1.85E-03	-0.448665
GRM4	1.85E-03	0.316909
NA	1.85E-03	0.294542
RAB11FIP1	1.85E-03	-1.118213
RASSF4	1.86E-03	0.434297
MGAT2	1.86E-03	-0.414088
ZNF783	1.86E-03	0.298334
UBXN4	1.86E-03	-0.834484
PPARG	1.86E-03	-1.113267
GRB2	1.86E-03	-0.381199
POLR3D	1.86E-03	0.251803
ATP8A2	1.86E-03	0.536226
CD164	1.86E-03	-0.963249
ZNF335	1.86E-03	0.386043
ECHS1	1.86E-03	-0.652487
TIAM1	1.87E-03	-0.815202
LRRC75B	1.87E-03	0.478189
CASP8	1.87E-03	-0.677389
TIMM23	1.87E-03	-0.483587
TM4SF20	1.87E-03	0.432475
R3HDM1	1.87E-03	0.422417
TCEAL4	1.87E-03	-0.634963
PHF3	1.87E-03	-0.526183
TPT1	1.87E-03	0.245
GATAD1	1.88E-03	-0.816014
APPL2	1.88E-03	-0.59202
PDCD2	1.88E-03	-0.56619
IFRD1	1.88E-03	-0.594966
RPS27L	1.88E-03	-0.672618
SPTBN1	1.88E-03	0.447921
RTN4	1.88E-03	-0.729725
KATNA1	1.88E-03	-0.494461
PPIL6	1.89E-03	0.418482
PDLIM4	1.89E-03	0.366411
NA	1.89E-03	0.204525
DUSP6	1.89E-03	-1.188269
PHKG2	1.89E-03	-0.334646
ELK1	1.89E-03	0.514892
HOMER3	1.89E-03	-0.616658
CLCN6	1.89E-03	0.314391
CACNA1G	1.90E-03	0.302131
