#Gene	P.Value	logFC
FAM149B1	0.30895763	-1.41E-01
POU5F1B	0.30902425	-1.41E-01
PSMA2	0.30905375	-9.13E-02
MAOA	0.30912517	-2.29E-01
ULBP1	0.30915719	9.00E-02
ADO	0.30919819	-1.05E-01
SPANXB1	0.30923659	7.80E-02
WHSC1	0.30937721	-2.08E-01
NA	0.30942866	-8.33E-02
TIA1	0.30946733	-2.55E-01
PQLC2	0.30946896	6.93E-02
PLXNA2	0.30947908	2.16E-01
GHITM	0.3095801	-1.45E-01
KLHL20	0.30959148	-1.15E-01
SOX5	0.30961805	8.40E-02
GNG10	0.30968933	-2.13E-01
TNFRSF10B	0.30969002	-1.56E-01
APH1A	0.30970658	-1.39E-01
PON1	0.30970879	9.93E-02
NA	0.30977492	1.11E-01
FEM1B	0.30980168	-1.44E-01
FAM212B	0.30989366	8.33E-02
SETMAR	0.30994339	1.04E-01
SET	0.31001335	-2.27E-01
CANT1	0.31008795	1.61E-01
USP33	0.31010397	8.93E-02
IBA57	0.31011996	1.07E-01
ST14	0.31014581	1.79E-01
GAS8	0.31024142	1.04E-01
LXN	0.3103328	-2.17E-01
IGHG1	0.3104283	2.19E-01
RNFT2	0.31045976	1.55E-01
UBQLN3	0.31048117	9.67E-02
KLK7	0.31048725	1.08E-01
IGLL5	0.31055775	-1.81E-01
TBC1D4	0.31062157	-2.52E-01
HAPLN1	0.31062184	-1.06E-01
ABCC6	0.31068225	-2.32E-01
TRO	0.31069043	-1.10E-01
ICK	0.31073596	-9.87E-02
SCEL	0.31075196	-1.25E-01
GAPDH	0.31076286	-8.67E-02
SEMA7A	0.31081929	1.47E-01
7-Mar	0.31082833	-2.23E-01
GUK1	0.31094434	8.60E-02
DNAJB5	0.31098646	9.13E-02
LETMD1	0.31100604	-9.47E-02
ATP7A	0.31104419	-7.47E-02
SLC6A2	0.31113515	1.23E-01
DCTN5	0.3111846	-1.23E-01
MTDH	0.31118538	-1.97E-01
ADRA2C	0.31133546	-1.09E-01
EHD3	0.31138403	1.07E-01
THBS1	0.3115212	3.12E-01
FYN	0.31154394	-3.13E-01
MYO1B	0.31154984	2.11E-01
CUL3	0.31155212	-1.16E-01
MGAT4B	0.31156179	1.95E-01
ZNF334	0.31161734	8.67E-02
LRRC49	0.31175114	1.10E-01
LEPREL2	0.3118115	-1.21E-01
RUNX1T1	0.31185497	9.67E-02
AGXT	0.31193764	-8.00E-02
SLC6A15	0.31201527	9.40E-02
RREB1	0.31207127	-9.53E-02
STAT1	0.31212438	-5.58E-01
NA	0.31218854	7.93E-02
NA	0.31219338	7.47E-02
TRPC7	0.31219722	9.67E-02
POM121L9P	0.31219722	9.67E-02
NA	0.31220551	-8.33E-02
TCEAL1	0.31239603	-1.68E-01
VPREB3	0.31242196	-1.62E-01
SELE	0.31246885	8.67E-02
TMEM135	0.31253235	-2.05E-01
EDAR	0.31253581	1.15E-01
CLU	0.31270472	-1.14E-01
NA	0.31276595	7.47E-02
RUNX3	0.31278495	2.54E-01
FOXC1	0.31279	1.25E-01
GATM	0.31289765	2.07E-01
EPB41L4A	0.31290401	9.13E-02
NA	0.31291656	1.03E-01
TSC22D4	0.31293499	-1.13E-01
SEL1L	0.31295798	-1.08E-01
PCDH1	0.31299207	-1.01E-01
ANGPTL2	0.31305064	7.60E-02
NAT10	0.31309035	-2.19E-01
POLDIP3	0.31309905	-1.31E-01
TCF3	0.31312555	1.22E-01
CELF1	0.31315251	-1.97E-01
NA	0.31320203	7.93E-02
RACGAP1	0.31326487	-3.09E-01
CHRNE	0.31332877	-1.21E-01
TOPBP1	0.31333362	-1.10E-01
ZNHIT3	0.31347892	-1.40E-01
CFAP69	0.31351252	9.00E-02
TRIM68	0.31356326	1.41E-01
TNFAIP3	0.3136481	3.24E-01
CNTNAP2	0.31368616	-1.03E-01
BCL2A1	0.31370718	1.09E-01
BUB1	0.31375069	1.06E-01
DAZL	0.31392902	8.00E-02
FPR1	0.31397111	1.26E-01
LAMP2	0.31410405	-2.55E-01
CTSZ	0.31412059	7.27E-02
NNT	0.31412062	-1.86E-01
PROP1	0.3141759	8.47E-02
WIPF1	0.31420072	1.29E-01
GNPDA1	0.31423955	-1.89E-01
HYI	0.31430261	-1.35E-01
IPPK	0.31435953	-7.33E-02
MMP7	0.3143655	7.53E-02
MUS81	0.31439136	-1.05E-01
PCSK7	0.31440558	1.22E-01
PLA1A	0.31441785	1.19E-01
MTX2	0.31448497	1.35E-01
PKLR	0.31450298	1.09E-01
NA	0.31468915	-1.27E-01
SPRY4	0.31477616	2.13E-01
SYNE2	0.31479098	-3.27E-01
DIO2	0.31481113	1.25E-01
RANBP9	0.31481236	2.01E-01
ATP2C1	0.31481383	-1.25E-01
IL1RAPL1	0.31481767	1.01E-01
HCG2P7	0.31486249	1.08E-01
PAPSS1	0.31488212	-1.30E-01
NR4A1	0.31488623	1.27E-01
NA	0.31493718	-1.15E-01
FUBP1	0.31505872	-8.47E-02
TCP11L1	0.31512654	9.20E-02
MBD4	0.31513459	7.07E-02
GYPB	0.31518361	1.13E-01
TNXB	0.31524761	-1.11E-01
STMN1	0.31532357	1.41E-01
NAAA	0.31533277	1.16E-01
PSG9	0.31533598	1.64E-01
BAK1	0.31538925	1.14E-01
CCNO	0.31546123	1.01E-01
NMT2	0.31553471	7.33E-02
EXOG	0.31576812	1.01E-01
RUNX1T1	0.31584777	8.53E-02
NA	0.31585945	8.33E-02
ZNF551	0.31594362	-8.40E-02
ACE	0.31595302	1.51E-01
LMO4	0.31595957	-1.67E-01
CPSF6	0.3160176	-9.80E-02
KIF5A	0.31612017	7.33E-02
C1D	0.31612081	-1.52E-01
LBX1	0.31614195	8.27E-02
ATIC	0.31617086	-2.09E-01
P2RX7	0.31619865	1.07E-01
OXCT1	0.31623768	-3.15E-01
PIP4K2B	0.31647222	-8.07E-02
PCM1	0.31652244	-7.67E-02
AGFG1	0.31653903	-2.27E-01
TUBA1C	0.31659581	1.41E-01
METTL7A	0.31661161	-3.32E-01
ATP6V1C1	0.31661586	-1.25E-01
LYL1	0.31661674	1.31E-01
NDP	0.31668224	8.67E-02
OXLD1	0.31680404	-1.19E-01
PLA2G3	0.31683675	1.48E-01
GNPTAB	0.31692415	-3.43E-01
RARS2	0.31694742	7.87E-02
TNFSF10	0.31695264	4.01E-01
GALE	0.31696753	-2.19E-01
DBH	0.31700889	1.12E-01
DBF4	0.31708365	-2.68E-01
PSMC3IP	0.31725302	9.87E-02
HIGD1A	0.31728197	-1.33E-01
ATP9A	0.31737745	-3.31E-01
FCGBP	0.31749126	2.19E-01
FZD5	0.31749869	-2.25E-01
CAPN10	0.3175184	-8.27E-02
AMOT	0.31762424	1.69E-01
FAM96B	0.31768736	-2.43E-01
SIGLEC8	0.31773865	-1.26E-01
WFDC8	0.31776805	1.09E-01
VWA9	0.31779626	-8.60E-02
KXD1	0.31780419	-1.15E-01
DAB1	0.31782098	1.21E-01
BCAN	0.31783417	1.02E-01
MTMR12	0.31789519	-9.87E-02
NSUN5P1	0.31790186	-1.87E-01
SLC5A3	0.31792476	1.45E-01
ERI3	0.31794286	-9.67E-02
HSF1	0.31796289	-7.60E-02
ALOX5AP	0.31802458	1.98E-01
LHB	0.3180249	-1.43E-01
MEFV	0.31803651	1.21E-01
L1CAM	0.31804437	1.14E-01
SIVA1	0.31806879	-1.90E-01
TES	0.31808811	-1.35E-01
NABP1	0.31811549	8.33E-02
LOC652147	0.31811951	7.67E-02
CDK5R1	0.31812273	1.23E-01
PHGDH	0.31829797	1.03E-01
SRSF11	0.31834894	-1.45E-01
LOC100506935	0.31835439	8.80E-02
FAM160B2	0.31835515	1.05E-01
GTF3C2	0.31839966	-1.03E-01
ZNF702P	0.31846747	-2.15E-01
MARCO	0.31851271	1.01E-01
VGLL3	0.31851972	6.60E-02
RHOT2	0.31856749	-9.13E-02
NA	0.31860332	7.20E-02
SNAP29	0.31871485	-1.51E-01
TRIM45	0.31876476	9.47E-02
TMPRSS2	0.31892884	-1.15E-01
TCEB3	0.31894278	9.67E-02
TAP2	0.3189542	2.29E-01
RAB27A	0.3190146	-1.28E-01
GIMAP6	0.31903727	-1.36E-01
CBLB	0.31907412	-2.03E-01
MAP4K3	0.31917618	-1.64E-01
ADIRF	0.31926224	-5.05E-01
AAMDC	0.31930346	6.80E-02
NCAPH	0.31933125	1.85E-01
TFPI2	0.31933597	-1.11E-01
NBR1	0.31935101	-4.35E-01
LARGE	0.31936166	1.17E-01
SYNCRIP	0.31936688	-1.97E-01
LSS	0.31940906	-1.65E-01
STARD3	0.31943256	-1.23E-01
ARHGAP25	0.31945913	1.22E-01
MYRIP	0.31953347	7.47E-02
SIRPB1	0.31955839	8.80E-02
MAML1	0.31956064	1.05E-01
NA	0.31957836	7.60E-02
AATK	0.31959109	-1.49E-01
TCP10	0.31975273	1.64E-01
GAB1	0.31985823	1.71E-01
CHMP5	0.31986836	-2.30E-01
NME1-NME2	0.31988846	-2.25E-01
TNFSF12-TNFSF13	0.31993452	1.33E-01
ELF1	0.31995109	1.47E-01
UBB	0.32006546	-1.11E-01
IGKC	0.32007918	-2.25E-01
TMEM63A	0.3200882	-1.26E-01
TNFRSF10C	0.32010698	1.13E-01
F2RL3	0.32018024	7.93E-02
IL20RA	0.32019721	1.40E-01
JMJD7	0.32026445	-1.18E-01
ATRX	0.32031075	-1.85E-01
TAGLN2	0.3203145	1.73E-01
ASMTL	0.32039906	1.76E-01
MASP2	0.32047511	9.00E-02
ANKHD1-EIF4EBP3	0.32048768	-1.08E-01
NXN	0.32051052	1.07E-01
BEND5	0.32051052	1.07E-01
CDK1	0.32053533	-2.63E-01
TMEM106B	0.32058304	-4.04E-01
TOR3A	0.32059382	-1.13E-01
IGHV3-23	0.32063712	7.27E-02
SYT11	0.32069986	8.27E-02
PROS1	0.32070249	-6.01E-01
CSNK1E	0.32073911	-1.27E-01
PTPRN2	0.32075341	7.33E-02
FBXO11	0.32075916	7.07E-02
DEAF1	0.32090362	1.28E-01
TOPORS-AS1	0.32098522	-1.21E-01
PLEKHA6	0.32098949	1.06E-01
CA12	0.3210662	2.21E-01
TFRC	0.32109561	-3.60E-01
ADPRH	0.32114979	8.47E-02
PQLC1	0.32115166	-1.84E-01
B4GALT7	0.32124811	-9.40E-02
RORB	0.32125418	8.00E-02
USE1	0.32130407	-1.04E-01
OTUB1	0.32135306	-1.16E-01
NA	0.32139683	9.87E-02
MCM3	0.32149046	-2.39E-01
GIT1	0.32151261	-1.59E-01
HDAC3	0.32160116	-8.27E-02
MLXIPL	0.32162465	-1.45E-01
RHOH	0.32164706	1.20E-01
ADAM3B	0.32164963	7.93E-02
ZDHHC8P1	0.32168457	1.27E-01
SELPLG	0.32178208	-8.87E-02
POU3F2	0.32198565	9.07E-02
NOLC1	0.32201498	-1.63E-01
TRAK1	0.32204975	1.39E-01
SEMA3F	0.32243957	1.04E-01
MAN2A2	0.32245666	-9.93E-02
EPHA5	0.32247417	1.18E-01
RPS10	0.32247417	-1.18E-01
PBOV1	0.32252257	9.60E-02
IGK	0.3227239	-2.33E-01
REST	0.32274912	-1.53E-01
FMO3	0.32276977	7.20E-02
RNF185	0.32288279	1.02E-01
BACH1	0.32295568	-1.81E-01
SNX19	0.32296364	7.27E-02
LDLR	0.32299315	1.26E-01
MAPT	0.32303294	1.19E-01
KL	0.32303693	7.33E-02
RBFOX2	0.32313455	-7.53E-02
NA	0.32317043	8.00E-02
FAM64A	0.32321661	1.65E-01
DLG1	0.32321731	7.07E-02
CYP2R1	0.32324966	-8.20E-02
ATP2B4	0.32328293	1.77E-01
GPER1	0.32331593	-1.01E-01
AFG3L2	0.32337783	-1.26E-01
UBE2I	0.32339888	1.01E-01
HSDL2	0.32345111	-3.11E-01
CCDC71	0.32347431	-9.07E-02
CFLAR	0.32349415	-1.29E-01
ALDH18A1	0.32351452	-3.53E-01
ZMAT4	0.32368031	8.67E-02
SPAG9	0.32369262	-2.88E-01
TMX2	0.32369294	-1.79E-01
MYO5C	0.32371367	-8.47E-02
NA	0.32385533	1.16E-01
CHPT1	0.32389863	-2.19E-01
NA	0.32397188	1.14E-01
MUC5AC	0.32407729	-1.23E-01
TXNRD2	0.32408151	1.16E-01
SFTPB	0.3241148	8.87E-02
IRAK4	0.32417674	-1.19E-01
FOXP3	0.32425361	-1.45E-01
CPQ	0.3242583	-1.06E-01
PKP4	0.32428308	-2.09E-01
RRP15	0.32428713	-1.99E-01
YWHAE	0.32433093	1.65E-01
MYO7A	0.32442794	1.03E-01
SH2D3A	0.32451631	1.11E-01
HRG	0.32453899	8.07E-02
MYOM2	0.32465195	-1.41E-01
LRTM1	0.32466446	7.40E-02
BFSP2	0.32470692	8.80E-02
ARHGAP10	0.32474043	1.44E-01
MPPED2	0.32484919	8.13E-02
FAM21D	0.32488531	-3.09E-01
ZC3H14	0.32491165	-1.72E-01
NA	0.32491645	7.87E-02
CDK2	0.32492862	1.15E-01
ACTG1	0.32493104	1.02E-01
RFPL3	0.32498534	8.47E-02
GRPEL1	0.32508804	-1.38E-01
L3MBTL1	0.32509364	1.11E-01
IKBKG	0.3250984	8.80E-02
SET	0.32520895	1.55E-01
RBX1	0.32522363	-1.22E-01
HIST1H2BG	0.32539417	-3.11E-01
PLAGL1	0.32541157	-2.69E-01
DRD3	0.32547037	8.07E-02
LINC00260	0.32550436	9.67E-02
11-Sep	0.32554428	8.00E-02
ACAD8	0.32554946	-2.35E-01
HTR3A	0.32560556	1.14E-01
RAP1GAP	0.32567135	-1.23E-01
TFAP2B	0.32568051	7.80E-02
MYOT	0.32568051	-7.80E-02
NA	0.32570017	-8.67E-02
KLF17P1	0.32578857	9.27E-02
PIP5K1B	0.32589414	7.87E-02
HIST1H4E	0.3259171	9.13E-02
NUP210	0.32594922	7.67E-02
NA	0.32601622	8.00E-02
SLC18A2	0.32602877	-8.73E-02
PHF20L1	0.32605729	9.07E-02
NA	0.32606531	1.15E-01
BRINP3	0.32614699	-2.25E-01
FUT4	0.32624977	-2.91E-01
CALY	0.32625762	-1.05E-01
SDC4	0.32627628	1.17E-01
PDE8B	0.3262787	9.13E-02
SSR4	0.32628328	-2.63E-01
RUNX1	0.32632767	-1.32E-01
NA	0.32637174	1.04E-01
MLLT10	0.32637995	-1.27E-01
ATP2A2	0.32642914	-1.37E-01
CSPG4P1Y	0.32648328	7.93E-02
COL14A1	0.32650085	-1.08E-01
PPAN-P2RY11	0.32656029	1.49E-01
LOC283683	0.32686782	7.87E-02
DSE	0.32691259	1.53E-01
B2M	0.32693663	-1.19E-01
PTCRA	0.32695286	-9.47E-02
SDHD	0.32697891	-2.16E-01
MAGEB4	0.32698118	7.33E-02
GGCX	0.32704118	-9.73E-02
TOX4	0.32712924	-9.60E-02
ZNF749	0.32713013	-8.13E-02
RPSA	0.32717484	-1.27E-01
TRIM24	0.32719131	9.27E-02
SLIT2	0.32729062	-1.63E-01
GAA	0.32735837	2.54E-01
FPR2	0.32740143	7.53E-02
NKX2-1	0.32742642	-8.00E-02
PUM1	0.32759157	-1.21E-01
OR1E1	0.32763595	6.60E-02
NR4A3	0.32764759	1.15E-01
TNFAIP3	0.32764777	3.03E-01
GNAO1	0.32765203	1.22E-01
S100G	0.32772164	8.60E-02
MUC4	0.32773364	4.75E-01
TUBGCP2	0.32776045	-1.04E-01
ZNF180	0.32778818	-1.08E-01
MROH9	0.3277974	8.33E-02
PCCA	0.32800486	8.93E-02
KCNJ10	0.32809773	1.15E-01
AMBP	0.3282544	1.00E-01
ZNF614	0.3283063	9.73E-02
BLVRA	0.32842608	-1.43E-01
MUC1	0.32852059	4.41E-01
RGS1	0.32865705	-7.07E-02
BRS3	0.32875355	8.93E-02
CORO2B	0.32879499	1.05E-01
SLC4A7	0.32880857	-7.00E-02
SLC22A7	0.32886302	9.87E-02
PLCB3	0.32889524	-1.58E-01
POLR2A	0.32889605	9.33E-02
SLC9A7	0.32890032	-9.20E-02
GRN	0.32891607	-2.01E-01
KLHL23	0.32893367	8.60E-02
C12orf43	0.32893632	-9.73E-02
PTS	0.32906378	1.65E-01
IL12A	0.32907876	1.06E-01
VENTXP1	0.32916442	6.80E-02
DYRK2	0.3293324	1.43E-01
PIK3CD	0.32938913	-1.93E-01
HIST1H2BL	0.32939942	9.60E-02
FAM193B	0.32945481	1.19E-01
TNFRSF9	0.32951613	-8.33E-02
IL13RA2	0.32956294	8.27E-02
PDE6A	0.3296217	-2.55E-01
PSTPIP1	0.32966649	1.15E-01
U2AF2	0.32974299	-1.21E-01
RNF24	0.32974418	1.00E-01
PLD1	0.32974701	-7.20E-02
KTN1	0.32975306	-2.15E-01
GOLGA8A	0.32982133	9.00E-02
NTRK2	0.3298974	-2.19E-01
SPINT3	0.32995449	9.20E-02
EFNA2	0.33002199	7.67E-02
OLR1	0.33007218	6.47E-02
NEK3	0.33019779	2.23E-01
UPF3B	0.33024023	-1.20E-01
C14orf1	0.33026076	-2.35E-01
AGPAT1	0.33029983	1.34E-01
PPP1R12A	0.33031045	7.33E-02
POSTN	0.33031099	6.67E-02
NA	0.33031925	7.20E-02
CHRNB2	0.33040476	8.20E-02
NA	0.33047353	9.40E-02
PDE4D	0.33054869	-1.16E-01
HLA-F-AS1	0.33060589	-1.51E-01
PSMD12	0.33063354	-1.54E-01
GOLGA2	0.3306359	-1.91E-01
SEC22B	0.33066216	-9.27E-02
HES1	0.33067211	1.75E-01
PTBP3	0.33069247	-2.97E-01
PSMD1	0.33073622	-1.51E-01
PRDM2	0.3308084	9.40E-02
PRMT2	0.33088843	-1.27E-01
HOXA1	0.33092016	1.01E-01
ZMAT3	0.33098296	8.07E-02
NR2C1	0.331051	6.60E-02
SYNCRIP	0.33108123	-1.72E-01
TIMP3	0.33109987	1.01E-01
MACF1	0.33122989	-1.13E-01
ZNF592	0.3312793	9.33E-02
WASF1	0.33128409	8.20E-02
NA	0.33135023	9.27E-02
NECAB3	0.33140983	7.33E-02
IL2	0.33142491	6.73E-02
ADH1A	0.33142696	1.16E-01
LOC100133862	0.33144045	1.27E-01
EBI3	0.3315214	-1.47E-01
ZNF44	0.33161307	7.60E-02
RGS11	0.33163728	9.13E-02
UBTF	0.33164019	1.09E-01
DBNDD1	0.33165463	-8.47E-02
USP6	0.33165836	8.67E-02
COX6C	0.33167687	-7.87E-02
CST2	0.33173197	-1.03E-01
FES	0.33173773	8.60E-02
NA	0.33187489	-1.33E-01
ROCK1	0.33195581	-9.33E-02
RPL7	0.33203201	-1.24E-01
CRISP1	0.33205047	7.80E-02
SGSM2	0.33216659	-9.80E-02
SPRR3	0.33221517	7.07E-02
NA	0.33222323	-1.24E-01
GSTA4	0.33232932	-2.92E-01
TAS2R13	0.33241591	8.80E-02
UGT2B28	0.33246203	-1.43E-01
ST20	0.33247306	-1.29E-01
RASA4CP	0.33252019	-1.16E-01
GNAZ	0.33254525	8.53E-02
UBE4B	0.33258163	-1.21E-01
PLEKHB1	0.33266953	-1.02E-01
CHMP4A	0.33267811	1.07E-01
RNF114	0.33272019	-2.59E-01
NRG1	0.33290283	-1.50E-01
IFI44	0.33292924	9.07E-02
CALM1	0.33295206	-1.45E-01
C15orf39	0.33301041	1.10E-01
EDC4	0.33302111	1.25E-01
ECE1	0.33302569	-1.21E-01
SLC23A2	0.33308892	9.20E-02
NA	0.33314305	-6.93E-02
TBL1X	0.33321813	-1.97E-01
TRAV8-3	0.33324092	-9.60E-02
TXN	0.33335803	-1.98E-01
TMEM115	0.33336592	1.28E-01
FGA	0.33336819	6.73E-02
LOC101929148	0.33336895	7.40E-02
HNRNPA1	0.33343462	9.20E-02
SLC22A17	0.33348736	1.23E-01
ORC6	0.33349626	7.80E-02
NBN	0.33358233	-1.35E-01
SURF2	0.33360337	-1.33E-01
ARHGAP28	0.33360846	9.73E-02
ADK	0.33362091	-1.08E-01
PRDM14	0.33364447	1.18E-01
NA	0.33364484	7.60E-02
AQP6	0.33377168	9.67E-02
NA	0.33381591	1.07E-01
CLUH	0.33385327	-1.33E-01
MTMR1	0.33397622	7.80E-02
SYP	0.33401834	-1.21E-01
LAMB1	0.33406316	-1.23E-01
C1orf123	0.33419331	-8.73E-02
PCDH12	0.33422443	9.73E-02
CEP164	0.33431708	-1.09E-01
TBL2	0.33431921	1.15E-01
MTM1	0.33454422	1.27E-01
CYP20A1	0.33458152	-1.40E-01
FBXL15	0.33464776	-1.72E-01
FADS3	0.33477534	8.67E-02
MRC2	0.33478811	-1.21E-01
BLK	0.33478989	9.40E-02
PRKCA	0.3348287	1.23E-01
SCAF4	0.33490205	1.05E-01
ST8SIA3	0.33493317	7.80E-02
TRAF3IP3	0.3349427	-1.29E-01
HCP5	0.33500255	-2.97E-01
EFCAB6	0.33503418	8.07E-02
FLJ10038	0.33510508	-6.53E-02
NA	0.33511864	9.40E-02
RABEP2	0.33513829	-9.60E-02
COL6A1	0.33521494	8.40E-02
CLASP2	0.33521751	-7.33E-02
NA	0.33536764	1.08E-01
HCFC1R1	0.3354081	1.03E-01
PSENEN	0.33547048	-1.40E-01
ATXN7L3B	0.33550957	-9.80E-02
FLJ10038	0.33551688	6.80E-02
RCBTB1	0.33555557	-1.13E-01
CLDN15	0.33557862	-1.56E-01
CEP250	0.33563187	8.20E-02
ASB4	0.33563187	8.20E-02
RPS13	0.33575054	-1.29E-01
MROH7	0.33575073	1.50E-01
KPNB1	0.33583795	-9.47E-02
CAPG	0.3358483	-2.33E-01
RPL23A	0.33586431	-1.08E-01
ATP13A1	0.33593427	-1.41E-01
EPO	0.33597776	-1.33E-01
RAPGEF2	0.33606698	-4.17E-01
LOC100507328	0.33608041	-1.41E-01
SORBS1	0.33608473	1.15E-01
AGPAT1	0.33608524	1.07E-01
ANXA8L1	0.33616668	8.00E-02
NOLC1	0.33633875	-2.87E-01
CCL1	0.33635347	-1.25E-01
LINC00663	0.33639467	9.60E-02
PAWR	0.33643473	-1.37E-01
PHACTR2	0.33648098	2.17E-01
STAP2	0.33650571	-1.03E-01
BTN2A2	0.3365234	7.20E-02
SLC16A6	0.3365234	7.20E-02
NFATC4	0.33655162	7.40E-02
SMC2	0.33670733	-1.15E-01
RRP7B	0.33672582	-1.04E-01
SPTLC3	0.33674111	-1.09E-01
APOD	0.33702032	9.60E-02
PARVB	0.33705964	-6.47E-02
CABP5	0.33713764	1.02E-01
TMX4	0.33723593	7.53E-02
MTUS1	0.3373104	-2.12E-01
NA	0.33736744	6.93E-02
PAN2	0.3373691	1.21E-01
CUEDC2	0.33748916	9.93E-02
CHN2	0.33751104	-1.63E-01
ALB	0.33758591	1.07E-01
ST14	0.33761638	-1.11E-01
GPRC5B	0.3376366	-1.25E-01
HYDIN	0.33766926	8.40E-02
CEP76	0.33769641	-8.07E-02
RCE1	0.33772696	-8.53E-02
ETFDH	0.33773961	-3.48E-01
NA	0.3377846	7.87E-02
IRGC	0.3378004	1.13E-01
ITFG1	0.33780105	-1.45E-01
SLC6A2	0.33786681	9.07E-02
ZMPSTE24	0.33788128	-1.54E-01
FNTB	0.33796594	-1.02E-01
EVC	0.33805503	-1.15E-01
IGFBP2	0.3380712	-5.35E-01
GUSBP3	0.3381041	9.00E-02
VEGFA	0.33810912	2.21E-01
SIRT6	0.33810912	1.37E-01
ZNF257	0.33815811	7.73E-02
DEFA1B	0.3382277	1.17E-01
GGT1	0.33832517	5.06E-01
SPR	0.33836115	1.67E-01
KCNG1	0.33838827	1.43E-01
CACNA1A	0.3384509	1.72E-01
POM121L2	0.33845522	9.27E-02
PARP16	0.33845762	9.00E-02
SMG7	0.33852047	1.44E-01
LIMK1	0.3385358	1.56E-01
ABCD4	0.33858406	1.04E-01
MARK2	0.33868036	2.31E-01
CHD4	0.33872201	1.37E-01
IQCH	0.33873909	7.20E-02
DR1	0.33878819	9.27E-02
SMAD4	0.33881805	-3.09E-01
NFATC1	0.33884016	1.13E-01
MB	0.33885237	2.36E-01
RBM8A	0.33893203	1.84E-01
RRP15	0.33893699	-6.40E-02
TANK	0.33894582	-1.65E-01
SLC7A1	0.33900486	-1.47E-01
NA	0.33906702	1.08E-01
NA	0.33906754	1.43E-01
NA	0.33907364	-2.08E-01
UBBP2	0.33910722	-1.05E-01
DLX2	0.33911562	6.47E-02
RANBP2	0.33916133	-8.33E-02
MED21	0.33923294	-2.00E-01
MARK3	0.33929371	-1.15E-01
TXNDC9	0.33933241	-1.55E-01
PSMA3	0.33942328	-2.24E-01
ATP9B	0.3394662	-8.87E-02
ABT1	0.33950976	-8.13E-02
CACNA1E	0.33951168	-8.80E-02
SCUBE3	0.33951494	9.00E-02
ALDH3A1	0.33952742	-1.25E-01
PPARA	0.33953493	-1.68E-01
NOMO3	0.33955489	-1.89E-01
KRTAP5-9	0.33959086	7.73E-02
CYTH4	0.33963278	-1.29E-01
CYTH4	0.33966642	1.17E-01
NA	0.33969126	7.40E-02
HTATSF1	0.33971251	-1.53E-01
WDR12	0.3398201	-1.05E-01
SLC26A10	0.33987088	1.19E-01
DERA	0.34005368	-2.38E-01
UBA3	0.34016292	-2.43E-01
REST	0.34022788	-8.73E-02
KARS	0.34026148	-1.78E-01
ACTR10	0.34042234	-1.41E-01
NDUFC1	0.34046992	-8.53E-02
ITIH5	0.34063845	8.00E-02
YARS	0.34066257	-2.59E-01
MAP1LC3B	0.34071222	1.57E-01
NA	0.34079505	7.47E-02
LIMD1	0.34079789	8.13E-02
CTBP1	0.34087163	2.33E-01
BRE	0.34089447	-9.73E-02
QKI	0.34091722	9.00E-02
AKAP13	0.34098305	6.73E-02
TSNAXIP1	0.34101609	1.08E-01
ESYT1	0.34105011	-1.07E-01
TBC1D30	0.34106851	1.11E-01
NA	0.34122636	9.33E-02
MINK1	0.34134541	1.99E-01
BOK	0.34137676	-1.63E-01
PDGFRL	0.34139932	-1.23E-01
LZTS1	0.34149042	1.73E-01
OGDH	0.34151189	-1.27E-01
INO80B	0.34158528	-8.20E-02
CNOT2	0.34166037	-1.12E-01
ST3GAL6	0.34166808	6.87E-02
MCF2L2	0.34170874	6.40E-02
SLC35A1	0.34172685	-2.55E-01
STRADA	0.34178928	9.73E-02
SMAD9	0.34182876	6.47E-02
FNIP1	0.34197803	1.23E-01
GUCY1B3	0.34201139	7.07E-02
ACAN	0.34201482	8.67E-02
GATA2	0.34210203	9.93E-02
ARR3	0.34210203	9.93E-02
HLA-J	0.34213042	-2.57E-01
DNASE2	0.34218434	1.03E-01
ZWILCH	0.34219495	-1.54E-01
GUCY2D	0.34219646	1.01E-01
VPS33B	0.34234707	8.87E-02
PFN2	0.34237187	-1.83E-01
DUSP11	0.34238319	-1.53E-01
ACYP1	0.34238439	-1.21E-01
ATP6V0E1	0.34244341	-1.47E-01
SIRPA	0.34255851	1.33E-01
TADA3	0.34274512	-7.53E-02
DIAPH2	0.34280177	-2.03E-01
WNT5A	0.34281924	8.73E-02
ZMYM3	0.34283507	9.47E-02
LOC100293160	0.34284126	8.20E-02
PDE4DIP	0.34284819	6.73E-02
NA	0.34307968	1.14E-01
SMN2	0.34323493	-1.25E-01
DNAH9	0.34325839	-8.20E-02
STAT1	0.34332983	-4.23E-01
H2AFY2	0.34333485	-1.51E-01
HBG2	0.34333551	1.41E-01
BLVRA	0.34335272	-8.13E-02
HNRNPH2	0.343369	-1.42E-01
INTS5	0.34340649	-9.87E-02
EIF2B2	0.343516	-1.03E-01
GANAB	0.34356853	-9.73E-02
RBM28	0.34358053	-2.08E-01
PPP1R14B	0.3436703	-1.83E-01
SPDEF	0.34372419	-9.07E-02
CUL3	0.34372905	7.13E-02
BOP1	0.34373216	-1.80E-01
TTTY1B	0.34378811	1.19E-01
HNRNPA3	0.3438341	-1.90E-01
TBC1D2	0.34388389	1.63E-01
SPEN	0.34389579	1.41E-01
IL6R	0.34390012	-2.35E-01
