#Gene	P.Value	logFC
KDM4A	6.51E-02	-0.1313154
GRIN2C	6.51E-02	-0.4132362
NA	6.51E-02	0.2612729
NA	6.51E-02	0.6085439
CNBD1	6.51E-02	-0.5469178
MBP	6.52E-02	0.3942072
FAM212B	6.52E-02	0.206801
ZNF653	6.52E-02	0.1847325
NKAIN4	6.52E-02	-0.568053
CDC42EP3	6.52E-02	0.3913752
NA	6.52E-02	-0.3332378
PPP1R14D	6.52E-02	-0.1711366
ZNF569	6.52E-02	-0.2408379
PEG3-AS1	6.52E-02	0.5420943
UBASH3A	6.53E-02	0.2344503
LINC00886	6.53E-02	0.3693566
NA	6.53E-02	0.1563496
LINC00607	6.53E-02	0.3303166
RBX1	6.53E-02	0.1494537
MXRA7	6.53E-02	0.2605189
LOC400794	6.53E-02	0.3134423
UBXN1	6.53E-02	-0.1490644
NA	6.54E-02	-0.4805132
SPRY2	6.54E-02	-0.3396786
DGCR12	6.54E-02	-0.3653819
C1orf56	6.54E-02	-0.3359234
PSPC1	6.54E-02	-0.2406638
PNMA2	6.54E-02	0.3409682
ITGB3	6.54E-02	-0.3144471
NA	6.55E-02	-0.4051333
NA	6.55E-02	-0.3178956
HS1BP3	6.55E-02	0.3810957
FGD6	6.55E-02	0.3696881
GAS7	6.55E-02	0.4434759
IQSEC3	6.55E-02	0.3154828
ARMC6	6.56E-02	-0.1698855
EPPK1	6.56E-02	-0.1783973
FLOT1	6.56E-02	0.1373758
TMOD4	6.56E-02	-0.531423
NA	6.57E-02	-0.3297251
COLCA1	6.57E-02	0.4778611
ARHGAP42	6.57E-02	-0.4983131
FNDC3A	6.57E-02	-0.4357232
NA	6.57E-02	-0.3975666
NPHP3-AS1	6.57E-02	-0.2312428
NA	6.57E-02	-0.4394301
NA	6.57E-02	-0.1582605
NA	6.57E-02	-0.2736977
NA	6.57E-02	-0.2557037
LINC01006	6.58E-02	0.4090036
NA	6.58E-02	-0.2746975
ZMYM6	6.58E-02	-0.3145453
IAPP	6.58E-02	-0.3193414
MMS19	6.58E-02	0.1238302
CASP10	6.58E-02	-0.2489161
SMIM2	6.58E-02	-0.4596621
LOC101929073	6.58E-02	0.2529484
ADCY10P1	6.59E-02	0.2726821
GPR97	6.59E-02	-0.4241825
FAM184A	6.59E-02	0.2790578
AOAH	6.59E-02	-0.3264959
BICD1	6.59E-02	-0.388365
NA	6.59E-02	0.1562297
TNRC6C-AS1	6.59E-02	-0.2014346
PTP4A2	6.60E-02	0.1800902
NA	6.60E-02	-0.4276232
NA	6.60E-02	-0.206121
FAM154B	6.60E-02	-0.472285
TTYH3	6.60E-02	-0.2907162
TOMM22	6.60E-02	0.1943165
CPM	6.61E-02	-0.3998128
PLN	6.61E-02	-0.666908
HNRNPM	6.61E-02	-0.1681747
TG	6.61E-02	-0.2287638
NA	6.61E-02	-0.2504049
SENP5	6.61E-02	0.1442934
HR	6.61E-02	0.2892583
FAHD2CP	6.61E-02	0.4684086
SLCO6A1	6.61E-02	-0.3276452
NA	6.61E-02	0.3302639
NA	6.61E-02	0.1931863
C16orf3	6.61E-02	-0.4236857
C9orf40	6.62E-02	0.2009907
GRIK4	6.62E-02	-0.4981374
EDA	6.62E-02	-0.433872
PDK1	6.63E-02	-0.3467726
JAK3	6.63E-02	-0.1643301
WDR7	6.63E-02	0.2567084
LOC202181	6.63E-02	0.324736
PCBP3	6.63E-02	-0.4574105
NLRP12	6.63E-02	-0.4261574
NA	6.64E-02	-0.2872124
HNRNPA3	6.64E-02	-0.176562
ST7-OT4	6.64E-02	-0.4963249
MAX	6.64E-02	-0.3098636
NA	6.64E-02	0.2543491
TFRC	6.64E-02	-0.3462739
PERP	6.64E-02	-0.3818921
FUT5	6.64E-02	-0.4391234
CDKL1	6.65E-02	0.377966
ZNF24	6.65E-02	-0.1360254
LOC100507389	6.65E-02	0.2811336
SAMD15	6.65E-02	0.5259963
NA	6.65E-02	-0.2314857
RSRC2	6.65E-02	0.1516248
AHCYL2	6.65E-02	-0.223673
MYC	6.65E-02	0.31952
ARHGEF34P	6.65E-02	0.3976471
NA	6.65E-02	-0.3945125
NA	6.65E-02	0.2719792
NA	6.65E-02	-0.3024514
INF2	6.66E-02	0.6144521
GYPB	6.66E-02	0.3980467
IL23A	6.67E-02	-0.4060863
APAF1	6.67E-02	-0.3261435
RFFL	6.67E-02	0.2506948
ZNF396	6.67E-02	-0.2387822
MAN1A2	6.67E-02	-0.1468904
DFFB	6.67E-02	0.2308273
NA	6.67E-02	0.4566289
LCT	6.67E-02	-0.2599117
NA	6.67E-02	-0.5191389
CCDC30	6.68E-02	0.535233
PROK2	6.68E-02	0.6776425
LOC728743	6.68E-02	0.1327488
NA	6.68E-02	-0.5333662
FCRL4	6.68E-02	0.5616845
LOC100505650	6.69E-02	-0.46656
NA	6.69E-02	-0.2444138
NOS1AP	6.69E-02	-0.2037195
LOC286189	6.69E-02	0.6226417
NA	6.69E-02	-0.6134473
PPID	6.69E-02	0.2188815
NCLN	6.69E-02	-0.2608499
C17orf51	6.70E-02	0.1980335
ENPP7	6.70E-02	0.4570438
TXNDC9	6.70E-02	0.1245448
PTGFR	6.70E-02	0.552276
PANK2	6.70E-02	-0.3423898
FAM69B	6.70E-02	0.2160784
PPRC1	6.71E-02	-0.1521155
LOC100288438	6.71E-02	0.3798991
PHF7	6.71E-02	-0.1351401
HNMT	6.71E-02	-0.28242
TUBA1B	6.71E-02	-0.1282129
ABCE1	6.71E-02	-0.1733258
COL1A1	6.71E-02	0.3185371
TMEM45B	6.71E-02	-0.4854078
KRTAP2-2	6.71E-02	0.3010072
NA	6.72E-02	-0.2143837
CMTM4	6.72E-02	0.2239235
ZNF135	6.72E-02	0.6700065
MEIG1	6.72E-02	-0.2897395
BTBD9	6.72E-02	0.2828122
EDF1	6.72E-02	-0.1427616
CEP192	6.72E-02	-0.1779499
LOC100132345	6.73E-02	-0.1932212
CDIPT-AS1	6.73E-02	0.3744884
LRTM1	6.73E-02	0.5024181
NA	6.73E-02	-0.3465519
CRYBB2P1	6.73E-02	0.3165093
ZNF79	6.73E-02	-0.1426098
NA	6.73E-02	0.7231159
TRIM41	6.73E-02	0.1481325
CCP110	6.73E-02	0.3502134
CFTR	6.73E-02	0.5376966
KLHDC7B	6.74E-02	-0.1936208
TTTY8B	6.74E-02	-0.3351578
NA	6.74E-02	0.4059665
CEACAM21	6.74E-02	-0.449713
NA	6.74E-02	-0.3389839
DNM1P35	6.74E-02	0.4070188
NA	6.74E-02	0.2518912
CYSLTR2	6.75E-02	-0.2675291
TENC1	6.75E-02	0.2570949
LINC00476	6.75E-02	-0.1780855
NA	6.75E-02	-0.4847199
NA	6.75E-02	0.3798423
RECK	6.75E-02	-0.2226972
NA	6.75E-02	0.4479286
ATP2B2	6.75E-02	-0.3053152
IL6R	6.75E-02	-0.2585912
POLR3H	6.75E-02	-0.2060637
NA	6.75E-02	0.1856342
MYLPF	6.75E-02	0.2783475
NA	6.76E-02	0.1236411
GFER	6.76E-02	0.4432649
CACNB2	6.76E-02	-0.4877284
PSMD5-AS1	6.76E-02	0.3327378
MED13	6.76E-02	-0.1348487
CCNT1	6.76E-02	-0.3799124
PAK4	6.76E-02	-0.4697121
TMEM97	6.76E-02	-0.1778827
ING3	6.76E-02	0.362446
CDC42SE1	6.77E-02	0.1783315
NA	6.77E-02	0.417713
ZNF585B	6.77E-02	-0.1395857
NA	6.77E-02	-0.5405727
ZBTB33	6.77E-02	-0.2824002
TECPR1	6.77E-02	-0.1323291
NA	6.77E-02	-0.2765692
MFF	6.77E-02	0.1769813
COX16	6.77E-02	-0.1146296
TRAC	6.77E-02	-0.4972387
GSS	6.77E-02	-0.1528918
NA	6.78E-02	0.5049111
GPATCH2	6.78E-02	-0.327783
AKAP10	6.79E-02	-0.1546822
NA	6.79E-02	0.3507745
DLAT	6.79E-02	0.1494245
PCBD2	6.79E-02	-0.1537287
PIR	6.79E-02	0.4320306
LUC7L2	6.79E-02	-0.1645733
MLC1	6.79E-02	-0.521608
MCOLN2	6.80E-02	-0.3503039
DNAJC21	6.80E-02	-0.4463005
ZKSCAN1	6.80E-02	0.1505637
JARID2	6.80E-02	0.1643706
C11orf80	6.80E-02	0.3207462
LOC100507193	6.80E-02	0.5092823
GORASP2	6.80E-02	-0.1320106
NA	6.80E-02	0.3533259
DNAJC16	6.80E-02	0.2401324
TM9SF3	6.81E-02	0.1631431
KCNH6	6.81E-02	0.4344417
DCUN1D1	6.81E-02	0.208916
LTK	6.81E-02	0.3085171
MSANTD3	6.81E-02	-0.1335256
RPRD1B	6.81E-02	-0.1112598
B3GALT1	6.81E-02	-0.4279784
LINC00311	6.82E-02	-0.3412631
DNAJC24	6.82E-02	0.1600471
TMEM158	6.82E-02	-0.5419278
RDH11	6.82E-02	-0.1881353
NA	6.82E-02	-0.2378671
NA	6.82E-02	0.2248899
HLA-DQA1	6.82E-02	-0.9454289
CLEC1A	6.82E-02	-0.2353559
HOXA-AS2	6.82E-02	-0.4936989
TBCD	6.82E-02	0.3138031
APOC2	6.83E-02	-0.624694
PYY	6.83E-02	-0.3823207
LOC100507065	6.83E-02	-0.3335302
ARPC4	6.83E-02	-0.1934294
NA	6.83E-02	-0.5683316
KHSRP	6.84E-02	-0.2183215
NUCB2	6.84E-02	-0.193524
DNAJC9-AS1	6.84E-02	-0.1591074
SRP72	6.84E-02	-0.1377349
DOPEY2	6.84E-02	-0.5257922
GPR75	6.84E-02	-0.2123439
NA	6.84E-02	-0.2518072
RAN	6.84E-02	-0.1717973
LEO1	6.84E-02	-0.1279853
NA	6.84E-02	0.2285094
GABARAPL3	6.84E-02	-0.4358857
RHOT1	6.85E-02	-0.1758979
PYY	6.85E-02	-0.4984945
RFPL1	6.85E-02	0.5958378
ADAM19	6.85E-02	-0.2519008
ARHGAP39	6.85E-02	0.1761452
NA	6.85E-02	0.555326
TIMMDC1	6.85E-02	-0.1329848
CIRBP-AS1	6.86E-02	-0.3743325
NA	6.86E-02	-0.1748349
C12orf54	6.86E-02	-0.4695883
DEPTOR	6.86E-02	0.5214281
ARID1A	6.86E-02	-0.1239495
CFHR3	6.86E-02	-0.3096739
NA	6.86E-02	-0.4977917
ALLC	6.86E-02	0.4427318
SNORA71A	6.87E-02	-0.3771505
ABLIM2	6.87E-02	-0.1794801
ENTHD2	6.87E-02	-0.1976041
ATP1B2	6.87E-02	0.2585029
LOC284570	6.87E-02	0.5844683
GRHPR	6.87E-02	0.1639365
LOC100507634	6.88E-02	-0.5176125
CCL17	6.88E-02	-0.3875384
LOC101927282	6.88E-02	0.395043
CYP2C9	6.88E-02	-0.341033
CCDC26	6.88E-02	-0.447057
SERGEF	6.88E-02	0.2096233
LOC101928519	6.88E-02	-0.5955247
LOC101928710	6.88E-02	-0.4568452
HIC2	6.88E-02	-0.2218004
ATMIN	6.88E-02	0.1244857
DRC7	6.88E-02	-0.4535139
ZIC1	6.88E-02	-0.3933071
SLC29A3	6.89E-02	0.2549955
ZC3H4	6.89E-02	-0.5078329
NA	6.89E-02	-0.7421745
PLSCR1	6.90E-02	-0.5080112
ANTXR1	6.90E-02	-0.2186414
DUSP27	6.90E-02	0.2441807
NA	6.90E-02	-0.2576719
CABP5	6.90E-02	0.3740773
COX17	6.91E-02	0.1713086
SNRNP70	6.91E-02	-0.3683732
CHRNA5	6.91E-02	-0.3093029
RETNLB	6.91E-02	0.5028198
COX15	6.91E-02	0.5394853
PGA4	6.91E-02	0.2677324
METTL21EP	6.91E-02	0.1998221
HPGD	6.91E-02	-0.4608777
NA	6.91E-02	0.5439087
TYRO3P	6.91E-02	-0.4413489
GPR107	6.92E-02	0.4333314
LILRA5	6.92E-02	0.2868656
ANXA1	6.92E-02	-0.5439027
MPV17L2	6.92E-02	-0.2302694
DHRS7	6.92E-02	-0.5121181
NSUN7	6.93E-02	-0.380456
CYP39A1	6.93E-02	0.3238071
ABHD17C	6.93E-02	-0.2660542
OR2A4	6.93E-02	0.3839095
PHLPP1	6.93E-02	-0.5776627
PPIA	6.93E-02	0.3436473
GSK3B	6.93E-02	-0.2717803
NA	6.93E-02	-0.4281396
C1QTNF1-AS1	6.93E-02	-0.439439
LOC101927502	6.93E-02	0.379348
NA	6.94E-02	0.1681007
OSBPL6	6.94E-02	-0.3258595
ALG5	6.94E-02	-0.2897781
NA	6.94E-02	-0.2700628
BAZ2A	6.95E-02	0.4992199
FUT10	6.95E-02	0.1553108
MYO7A	6.95E-02	-0.453991
PPP1R32	6.95E-02	-0.4992199
PHF20L1	6.95E-02	-0.3823988
LOC728485	6.96E-02	0.474238
OR2W1	6.96E-02	-0.2791148
FXYD2	6.96E-02	-0.2452287
NA	6.96E-02	0.2087539
NABP1	6.96E-02	-0.4726249
NA	6.96E-02	-0.3636266
TCN1	6.96E-02	-0.2465355
TPR	6.96E-02	0.1701308
HECTD2	6.96E-02	-0.5707887
OR2L1P	6.97E-02	-0.2816334
NA	6.97E-02	0.385484
SPPL2B	6.97E-02	-0.1912736
FGF5	6.97E-02	0.2801236
NA	6.97E-02	-0.2297303
ERICH1	6.97E-02	0.1770383
LOC93432	6.97E-02	-0.4061672
SNIP1	6.97E-02	-0.1359985
NAP1L4	6.97E-02	-0.1440461
EDA	6.98E-02	-0.5053249
MTBP	6.98E-02	-0.5182707
SLA2	6.98E-02	0.3386175
LINC00664	6.98E-02	-0.1660831
CTNNA1	6.98E-02	-0.1512202
ALDOB	6.99E-02	-0.6544478
NA	6.99E-02	0.1862669
PGC	6.99E-02	-0.3026002
NA	6.99E-02	-0.4095201
PIGP	6.99E-02	0.1673709
LOC286359	6.99E-02	-0.3984772
SPSB3	6.99E-02	0.1522096
AKAP12	6.99E-02	0.3812097
TMEM239	6.99E-02	0.3157685
LOC285740	6.99E-02	-0.3666595
PBX2	7.00E-02	0.1813958
NA	7.00E-02	-0.4165115
HAUS2	7.00E-02	-0.1638082
NA	7.00E-02	-0.4893194
DNAJC21	7.00E-02	-0.1552295
LOC101927151	7.00E-02	-0.2860851
PCNXL2	7.00E-02	0.3866466
CACNG4	7.01E-02	-0.3869158
LOC100506858	7.01E-02	0.4535746
TUB	7.01E-02	0.2496909
TNR	7.01E-02	0.4937848
LOC100507468	7.01E-02	-0.2359033
ELMOD2	7.01E-02	-0.5501917
NA	7.01E-02	-0.4447668
IRGC	7.01E-02	0.5168161
MED29	7.01E-02	-0.1547039
USP4	7.01E-02	0.0882523
USP28	7.01E-02	-0.1787239
PLIN4	7.01E-02	0.4040825
ST7-AS2	7.01E-02	-0.5189796
MAPK1	7.02E-02	0.2468147
HAVCR1P1	7.02E-02	-0.4147214
CBR1	7.02E-02	0.5689202
ZNF133	7.02E-02	-0.1401803
NA	7.02E-02	-0.2710458
MYOCD	7.02E-02	0.4746531
PRH1	7.02E-02	-0.4384434
ZAP70	7.02E-02	-0.4675979
CACNG7	7.03E-02	-0.1955059
TUBGCP6	7.03E-02	0.2036571
NA	7.03E-02	-0.283142
NA	7.03E-02	0.2155629
CDADC1	7.03E-02	0.2016309
NA	7.03E-02	-0.337519
ATP5L	7.03E-02	-0.1225872
LOC729083	7.03E-02	-0.483051
NA	7.03E-02	-0.4597314
BVES-AS1	7.03E-02	0.3718573
ATP2B4	7.03E-02	0.2281027
CAV2	7.03E-02	-0.4723663
C6orf58	7.04E-02	0.3871842
RNF133	7.04E-02	0.2461806
RPARP-AS1	7.04E-02	0.2366016
SNORA43	7.05E-02	0.3318494
SETD9	7.05E-02	-0.2524686
CCNB2	7.05E-02	-0.5140227
LINC00265	7.05E-02	-0.3343096
ZNF460	7.05E-02	-0.4397242
LOC644620	7.05E-02	0.3888081
PRR29	7.05E-02	-0.2030713
UGT1A1	7.06E-02	-0.2032381
NA	7.06E-02	-0.4837329
TEX9	7.06E-02	-0.5644269
NA	7.06E-02	-0.2227469
TMEM247	7.06E-02	0.2592304
CRIPAK	7.06E-02	-0.1804942
YBX1P2	7.06E-02	-0.5058936
SDR42E1	7.06E-02	0.4206183
ANKIB1	7.06E-02	-0.1579547
NA	7.07E-02	-0.21375
LINC00323	7.07E-02	0.6055506
NA	7.07E-02	0.511648
SKIV2L2	7.07E-02	-0.1107882
KDM2A	7.07E-02	0.1581604
NA	7.07E-02	-0.3402347
DDB1	7.07E-02	0.1528316
EPB41L5	7.08E-02	0.5488653
TRIM11	7.08E-02	0.1325
NA	7.08E-02	-0.3099523
R3HCC1L	7.08E-02	-0.3695172
IRF4	7.08E-02	-0.2141504
PRR3	7.08E-02	-0.2288871
DNAH1	7.08E-02	0.4251533
CFB	7.08E-02	0.3859422
KLHDC7A	7.09E-02	-0.4197572
CACUL1	7.09E-02	0.3876142
FCRLA	7.09E-02	-0.7419063
NA	7.09E-02	-0.4854038
PIKFYVE	7.09E-02	-0.3508205
NLRC3	7.09E-02	-0.4095164
IGHV3-48	7.09E-02	-0.4623413
TIMM44	7.10E-02	-0.3702201
NA	7.10E-02	-0.3684442
NA	7.10E-02	0.4245464
NA	7.10E-02	0.1539258
HIPK2	7.10E-02	0.3318803
NA	7.10E-02	-0.5571352
MYNN	7.10E-02	-0.1345939
LOC101928535	7.10E-02	0.3887146
RPRD1A	7.10E-02	-0.2388867
RHOXF2B	7.10E-02	0.1776984
LOC729291	7.11E-02	-0.1953905
NA	7.11E-02	-0.2987782
SLC35E4	7.11E-02	-0.4293097
NA	7.11E-02	0.4948411
FAM73B	7.11E-02	0.1523122
TM9SF3	7.11E-02	-0.2287272
SPINK1	7.11E-02	-0.2627442
SAR1A	7.11E-02	-0.1957147
NA	7.12E-02	-0.416953
RFX6	7.12E-02	-0.5756702
CLEC11A	7.12E-02	-0.4625166
NA	7.12E-02	0.3371208
MPPE1	7.12E-02	-0.3823018
NTAN1	7.12E-02	0.189438
GLE1	7.12E-02	-0.4216064
NCLN	7.12E-02	-0.4793385
C12orf54	7.12E-02	0.4538376
PCDH7	7.13E-02	-0.5221848
NA	7.13E-02	0.4025617
PARD3B	7.13E-02	0.3353916
WDR74	7.13E-02	-0.1992954
CFAP69	7.13E-02	-0.3188427
LINC01521	7.13E-02	-0.465659
BCKDK	7.13E-02	-0.1759329
KIAA1217	7.13E-02	0.3680999
SDCCAG8	7.13E-02	-0.2354779
NA	7.13E-02	-0.3666398
SKIL	7.14E-02	-0.3127765
MED27	7.14E-02	-0.5450431
ATP2A3	7.14E-02	0.3422571
NA	7.14E-02	-0.3172276
LINC00659	7.14E-02	-0.2757288
LOC283075	7.15E-02	0.5568425
SNORA37	7.15E-02	-0.4958703
LINC01314	7.15E-02	0.2762108
NA	7.15E-02	-0.5121337
GRIK2	7.15E-02	-0.6809825
SGCA	7.15E-02	-0.2120011
TMEM98	7.16E-02	0.3692318
MED23	7.16E-02	-0.1948779
PLEKHG4B	7.16E-02	-0.2048726
C16orf91	7.16E-02	0.1270408
AOC2	7.16E-02	0.1728442
GAREML	7.16E-02	-0.3071497
NA	7.16E-02	-0.5679608
KMT2A	7.16E-02	-0.1822548
RHBDD1	7.16E-02	0.2384887
NA	7.16E-02	-0.5158204
NA	7.17E-02	-0.5908657
RECK	7.17E-02	0.2145478
MPC1	7.17E-02	0.1920864
PRPF18	7.17E-02	0.38004
IFNE	7.17E-02	-0.2464036
CALHM2	7.17E-02	-0.26128
CSTF3-AS1	7.17E-02	-0.7289476
NA	7.18E-02	-0.2851212
LOC100287024	7.18E-02	-0.2658726
LINC00685	7.18E-02	0.2799267
NA	7.18E-02	0.1639304
PLA2G5	7.18E-02	-0.4092639
AGA	7.18E-02	-0.3264519
PCAT19	7.18E-02	-0.3386496
NA	7.18E-02	-0.4053448
C6orf226	7.18E-02	-0.1527718
NA	7.19E-02	-0.2715781
HIC1	7.19E-02	0.5168616
DNAJC9	7.19E-02	0.1624894
LRRC8C	7.19E-02	0.2064297
C8orf58	7.19E-02	0.3572355
NA	7.19E-02	-0.5927222
KTN1	7.19E-02	-0.1564138
CCT8	7.20E-02	-0.2160976
NA	7.20E-02	-0.1672377
NA	7.20E-02	-0.2589611
NA	7.20E-02	-0.4482681
PDX1	7.20E-02	-0.3134381
ARR3	7.20E-02	-0.1717373
PIGN	7.20E-02	-0.1254134
SOCS1	7.20E-02	0.2649996
NAAA	7.20E-02	-0.2671078
NA	7.21E-02	-0.4228676
IRS1	7.21E-02	-0.341119
USB1	7.21E-02	-0.1658727
PCGF2	7.22E-02	-0.2335166
WNT1	7.22E-02	0.5535379
ZFYVE1	7.22E-02	0.1111454
NA	7.22E-02	-0.2183442
NA	7.22E-02	-0.2339597
PLCE1	7.22E-02	-0.1903293
MTRF1	7.22E-02	-0.6009918
METTL5	7.23E-02	-0.1355691
NA	7.23E-02	-0.1803798
LCN6	7.23E-02	-0.3901584
MSR1	7.23E-02	-0.5064225
KIAA1257	7.23E-02	0.2080745
NA	7.23E-02	0.2920721
NA	7.23E-02	-0.1219362
THAP1	7.24E-02	-0.1257723
TMEM26-AS1	7.24E-02	0.4598839
PLXDC1	7.24E-02	0.2140031
LRRC71	7.24E-02	0.2898077
NA	7.24E-02	0.566337
TBC1D31	7.24E-02	0.1504641
NA	7.24E-02	-0.4871838
HCRP1	7.24E-02	-0.1867516
ESPNL	7.25E-02	0.2095681
PPP6R2	7.25E-02	0.2925438
FNIP2	7.25E-02	-0.3518552
BRDT	7.25E-02	0.418295
R3HCC1	7.25E-02	0.1392712
NA	7.25E-02	-0.2076204
NA	7.25E-02	-0.1685144
NA	7.25E-02	0.214832
GAB1	7.25E-02	-0.2347726
F11	7.25E-02	0.4072271
DCAF11	7.25E-02	0.1308398
NA	7.25E-02	0.2818551
LTB4R	7.25E-02	-0.4482036
NA	7.26E-02	-0.5575428
TMEM237	7.26E-02	-0.2387648
OSBPL2	7.26E-02	0.1261722
NA	7.26E-02	-0.4405318
PCDHB5	7.26E-02	-0.7816904
LOC100130950	7.26E-02	0.2141403
NA	7.27E-02	-0.2413477
MVD	7.27E-02	0.4367658
AXDND1	7.27E-02	-0.5576736
NA	7.27E-02	-0.4058539
NDUFA12	7.28E-02	0.1274216
PKD1	7.28E-02	0.2057827
TTC13	7.28E-02	0.1307706
PTGIR	7.29E-02	-0.4273416
NA	7.29E-02	-0.2984377
NA	7.29E-02	0.2894699
NEDD4L	7.29E-02	0.229664
ZACN	7.29E-02	-0.3374272
FAM71B	7.30E-02	-0.237986
NA	7.30E-02	0.3249126
HSBP1L1	7.31E-02	-0.2837112
NA	7.31E-02	-0.3737304
MBLAC1	7.31E-02	0.2013687
NA	7.31E-02	-0.7206566
CCT6A	7.31E-02	-0.2788798
NA	7.31E-02	-0.1570256
USE1	7.31E-02	-0.1757011
LOC100130357	7.31E-02	-0.2095073
IPMK	7.31E-02	-0.3985917
VASH1	7.31E-02	0.4426547
HAX1	7.31E-02	-0.4404561
TMEM139	7.32E-02	0.3536708
SH3BP4	7.32E-02	-0.2556102
TMED7-TICAM2	7.32E-02	-0.1657465
NA	7.32E-02	-0.2745994
SPATA31C2	7.32E-02	0.5014029
LOC100507494	7.32E-02	-0.1913932
HMBOX1	7.32E-02	-0.1156606
TRAPPC13	7.32E-02	-0.1939001
LOC100132874	7.32E-02	-0.2246101
NSMCE4A	7.32E-02	-0.1652664
NA	7.33E-02	0.3742994
PRR32	7.33E-02	-0.408383
KMT2D	7.33E-02	-0.2104685
NA	7.33E-02	-0.4948362
TOP1P2	7.34E-02	0.4654396
TBXA2R	7.34E-02	-0.2668712
STYXL1	7.34E-02	-0.18693
IFT140	7.34E-02	-0.3875889
SEMA3F	7.34E-02	-0.3712408
NA	7.34E-02	0.2032351
SYCE1L	7.35E-02	-0.4370604
NA	7.35E-02	-0.4636099
EZH1	7.35E-02	0.1833668
AIF1L	7.36E-02	0.3498008
NA	7.36E-02	-0.3015914
SLC22A7	7.36E-02	0.4040746
TRPV3	7.36E-02	-0.1899167
B4GALT1	7.36E-02	-0.3401044
FAM160A1	7.36E-02	-0.1466144
OR9A1P	7.36E-02	-0.5083226
PARVA	7.36E-02	-0.1561732
NA	7.36E-02	0.4991542
MATN1	7.36E-02	0.3251753
LINC00308	7.37E-02	0.3678322
BBS9	7.37E-02	-0.3167308
HRES1	7.37E-02	-0.4194407
PRAME	7.37E-02	0.5213367
NUDT3	7.37E-02	0.3214656
NA	7.37E-02	-0.6389246
CAPRIN1	7.37E-02	-0.1778312
KIF13A	7.37E-02	-0.3727041
NA	7.37E-02	0.1569483
FER1L4	7.37E-02	-0.427998
RGS16	7.38E-02	-0.286922
PCAT18	7.38E-02	-0.2309378
H2AFJ	7.38E-02	0.3004737
MT3	7.38E-02	0.3949795
CNOT1	7.38E-02	-0.1201432
NA	7.38E-02	-0.1955069
AHI1	7.38E-02	-0.3481173
NA	7.38E-02	-0.2018249
LRP6	7.38E-02	-0.2358848
SLC16A11	7.38E-02	0.2367318
NA	7.38E-02	-0.4324849
NA	7.39E-02	0.3179743
NA	7.39E-02	-0.3828778
C11orf57	7.40E-02	-0.1687878
NA	7.40E-02	0.2093543
NA	7.40E-02	-0.233278
NA	7.40E-02	0.3675866
VPS35	7.40E-02	-0.2087433
ATG5	7.41E-02	-0.1888506
NGB	7.41E-02	-0.4577339
NA	7.41E-02	-0.3146859
AMY2B	7.41E-02	0.3674604
RIC1	7.41E-02	-0.1753467
NA	7.41E-02	0.4384112
ZC2HC1A	7.41E-02	-0.2068985
LOC100506667	7.41E-02	-0.3691918
PROL1	7.42E-02	0.3428508
GLE1	7.42E-02	-0.1917598
LINC01257	7.42E-02	0.3042906
GGA2	7.42E-02	-0.3095288
BCORL1	7.42E-02	0.2104794
NA	7.42E-02	0.3191083
TRIM43B	7.42E-02	0.502791
LOC100505764	7.43E-02	0.3958638
MZT2B	7.43E-02	0.1370294
FAM178A	7.43E-02	0.2295629
TSHZ3	7.43E-02	0.2300399
METTL20	7.43E-02	-0.2156679
LOC100507279	7.43E-02	-0.2756927
NA	7.43E-02	-0.6739797
OASL	7.44E-02	-0.2194198
NA	7.44E-02	0.3181096
FARP1	7.45E-02	-0.2334156
SCIMP	7.45E-02	-0.3894047
NA	7.45E-02	-0.6364528
NA	7.45E-02	-0.3090137
TFCP2	7.45E-02	-0.138992
MEIS1	7.45E-02	-0.3952474
FAHD2A	7.46E-02	0.1457715
ST8SIA2	7.46E-02	-0.4756257
CD6	7.46E-02	0.2857212
NA	7.46E-02	0.4315366
THAP2	7.46E-02	-0.2224686
SNRPA1	7.46E-02	0.1397019
SCD5	7.46E-02	-0.3800125
DBF4B	7.46E-02	0.2191187
PRKG1	7.47E-02	-0.3766356
NA	7.47E-02	0.2845622
CSRNP3	7.47E-02	0.5988163
PACSIN3	7.47E-02	0.5939892
THBS1	7.47E-02	-0.4216701
NPBWR1	7.48E-02	-0.2851458
NA	7.48E-02	0.1526184
ITGA8	7.48E-02	-0.3458774
KBTBD2	7.48E-02	-0.2529462
NA	7.48E-02	-0.4472089
TPSAB1	7.49E-02	0.4464314
NCL	7.50E-02	-0.141792
KAT6B	7.50E-02	0.2292451
ZBTB48	7.50E-02	-0.1920214
NA	7.50E-02	-0.4262472
MFF	7.50E-02	0.1690043
NA	7.50E-02	-0.4468205
POLR2C	7.50E-02	0.1243599
NA	7.50E-02	-0.4658389
MGC13053	7.51E-02	0.435553
SLC25A31	7.51E-02	0.4578779
NA	7.51E-02	0.3576332
CTNND2	7.51E-02	0.3289719
HABP2	7.51E-02	0.1817002
TUBB3	7.51E-02	0.2236179
ATF3	7.52E-02	-0.3449349
NPHS2	7.52E-02	-0.2314218
MAPK1IP1L	7.52E-02	-0.1564807
TACC2	7.52E-02	0.2333988
SLC2A13	7.52E-02	0.6181897
NA	7.52E-02	-0.4091949
NA	7.52E-02	0.23941
LOC692247	7.53E-02	0.3401956
NA	7.53E-02	-0.3562442
KLF2	7.53E-02	0.2504355
NA	7.53E-02	-0.2862902
